object_id,passband,tau_in,SF_in,tau_out,SF_out
119645186,z,1327.16,0.248,1.276645345264362,4.670272623056406
119645186,y,1327.16,0.233,84.37790943046691,20.54961957871374
119963524,u,310.72,0.384,971.0454061098586,171.57439651511928
119963524,g,310.72,0.34,236.59656077354276,94.16305900492073
119963524,r,310.72,0.302,158.29320818534558,76.9102703995414
119963524,i,310.72,0.274,631.9548035805436,162.71713832546754
119963524,z,310.72,0.256,966.1513051681792,173.02272564369838
119963524,y,310.72,0.24,372.8338514923358,199.99999999999994
119997557,u,53.8409,0.439,332.532654866665,32.108755061744574
119997557,g,53.8409,0.389,28.11192341967278,27.3585686727374
119997557,r,53.8409,0.344,70.52532335838691,28.14180782287748
119997557,i,53.8409,0.313,112.53888028749468,30.567225290958255
119997557,z,53.8409,0.292,25.233451098631033,38.24915637390213
119997557,y,53.8409,0.274,43.30536225953985,46.6436980073869
121186562,u,122.75,0.371,21.43886188599627,69.98037343601179
121186562,g,122.75,0.328,50.25728226871473,84.80612228542546
121186562,r,122.75,0.291,42.406593433433905,68.18469773391752
121186562,i,122.75,0.264,27.402063829926064,72.18195806190299
121186562,z,122.75,0.247,16.85262151283009,59.143055447479085
121186562,y,122.75,0.231,80.68350524017329,96.29935476874296
121323466,u,242.05,0.59,1.0,21.882726367158494
121323466,g,242.05,0.522,183.26512813408087,32.28220903267916
121323466,r,242.05,0.463,243.92746605753558,37.684969986140366
121323466,i,242.05,0.421,276.8385730887888,24.24722398351168
121323466,z,242.05,0.393,299.07620843317756,26.23434369962548
121323466,y,242.05,0.368,908.469213627109,37.02892357255788
122596778,u,40.4686,0.486,88.66798249684912,29.278220139783606
122596778,g,40.4686,0.43,25.74875377902982,37.44372761248954
122596778,r,40.4686,0.381,47.74061060945587,23.330368070666456
122596778,i,40.4686,0.346,51.27437510432083,30.34464669036743
122596778,z,40.4686,0.323,50.26278503484657,34.372918045971524
122596778,y,40.4686,0.303,18.674999967936408,47.18668138176516
122628241,u,1929.6,0.199,604.3853207735059,34.52919768493132
122628241,g,1929.6,0.176,271.19378318155213,38.58010538486467
122628241,r,1929.6,0.156,210.47211622301486,58.62994138224632
122628241,i,1929.6,0.142,299.26596078845057,54.21924195650035
122628241,z,1929.6,0.133,177.78326953017225,72.26145708624014
122628241,y,1929.6,0.124,191.45158581220878,64.82287071432056
122640408,u,172.63,0.576,74.62806741615447,34.7131695713805
122640408,g,172.63,0.509,98.50547521300393,35.733340335249444
122640408,r,172.63,0.452,139.65210333007894,30.925585611034286
122640408,i,172.63,0.41,192.72703578799667,36.40578891970984
122640408,z,172.63,0.383,107.94222436994745,42.263236973322094
122640408,y,172.63,0.359,71.58289863115452,45.91982162207348
122826251,u,304.31,0.416,60.3771520709425,7.494458864570521
122826251,g,304.31,0.368,8.804409742572616,5.894582310163996
122826251,r,304.31,0.327,78.67487419368473,7.076860980029966
122826251,i,304.31,0.297,14.006711417326743,5.269984332750799
122826251,z,304.31,0.277,172.12969805587935,0.009999999999999997
122826251,y,304.31,0.26,229.15273310073908,0.03495193383656845
123884873,u,229.45,0.36,28.257380466335242,20.12340825003421
123884873,g,229.45,0.319,16.97014618449474,29.393068130062304
123884873,r,229.45,0.283,45.860452036245114,25.067970008755825
123884873,i,229.45,0.257,35.1133611486149,18.499690017384076
123884873,z,229.45,0.24,153.70099915566684,29.029160277993306
123884873,y,229.45,0.225,32.543313194623984,33.45049365558459
124312502,u,441.04,0.339,188.6730954438867,24.299233168599283
124312502,g,441.04,0.3,349.80595163693465,46.97243893557517
124312502,r,441.04,0.266,639.8319868350815,35.55082250790182
124312502,i,441.04,0.242,298.94147834001603,39.29284541667199
124312502,z,441.04,0.226,422.60751343040215,35.95461098936525
124312502,y,441.04,0.211,340.7093667220984,42.12935877489405
124677770,u,927.97,0.308,33.460915201435085,13.570212932774117
124677770,g,927.97,0.273,269.96372643527894,16.51331808923166
124677770,r,927.97,0.242,458.9324814902273,17.05103454485707
124677770,i,927.97,0.22,159.26173135563195,16.489452188088645
124677770,z,927.97,0.205,203.74260820694633,19.30823797792388
124677770,y,927.97,0.192,927.740570269999,0.1920021827997053
125587948,u,756.83,0.158,97.53632236786767,140.6385451689542
125587948,g,756.83,0.14,40.64188707646868,183.43215959510604
125587948,r,756.83,0.124,116.1322874343365,187.16571508875694
125587948,i,756.83,0.112,77.90298121507264,199.99999999999994
125587948,z,756.83,0.105,81.58391794889135,199.99999999999994
125587948,y,756.83,0.098,71.27543309806845,188.1438543184084
126677682,u,207.87,0.625,126.44037459981818,21.586968489295305
126677682,g,207.87,0.553,140.90275319009803,23.273915894054205
126677682,r,207.87,0.49,140.55795289521018,23.577639192941152
126677682,i,207.87,0.445,625.1624619315448,24.463828163463752
126677682,z,207.87,0.416,223.8158250299414,31.341080564779517
126677682,y,207.87,0.39,148.42175818848577,50.75698914728917
126995732,u,38.4627,0.322,11.2999272689309,87.27763044921508
126995732,g,38.4627,0.285,46.07692131793855,69.11854748026104
126995732,r,38.4627,0.253,82.9719986791447,103.61191822735246
126995732,i,38.4627,0.23,28.138069234533862,87.36880991969599
126995732,z,38.4627,0.214,38.90518824049832,105.03184210427065
126995732,y,38.4627,0.201,30.24622351699445,86.00424845752423
128699652,u,188.03,0.32,97.90789172884215,194.60356203204486
128699652,g,188.03,0.284,47.27609680233874,127.01457227739526
128699652,r,188.03,0.251,45.039619378087316,162.17770487228435
128699652,i,188.03,0.228,74.42005748274723,199.99999999999994
128699652,z,188.03,0.213,89.63258925372733,199.99999999999994
128699652,y,188.03,0.2,66.05619532131323,199.99999999999994
128989049,u,409.68,0.348,393.4254401876842,21.620588199152735
128989049,g,409.68,0.308,398.79283424063567,25.13801702465097
128989049,r,409.68,0.273,1223.4894051961671,28.1839264776997
128989049,i,409.68,0.248,786.0606146917652,31.486901160301535
128989049,z,409.68,0.232,676.670871479347,28.32043672864909
128989049,y,409.68,0.217,397.59454389546676,24.705000308327083
129818444,u,272.07,0.249,174.17762214903829,61.06611313744382
129818444,g,272.07,0.221,221.1742075118922,70.23945626402296
129818444,r,272.07,0.196,133.19165252699608,59.09719285045892
129818444,i,272.07,0.178,153.87502040264695,64.40504428229792
129818444,z,272.07,0.166,192.99150482796145,78.19922045268129
129818444,y,272.07,0.156,197.4462028751326,63.6405747130018
130072052,u,558.37,0.264,234.12252171297015,112.6992397482055
130072052,g,558.37,0.234,219.8461648638915,66.20662656606125
130072052,r,558.37,0.207,135.55130991554572,76.53916044119345
130072052,i,558.37,0.189,496.1543818119178,105.84474845736233
130072052,z,558.37,0.176,508.71880046533295,103.98055847798773
130072052,y,558.37,0.165,239.75764325805676,107.44416521644662
130127657,u,584.36,0.278,7.814152587731983,24.187669487981218
130127657,g,584.36,0.246,78.96644296590961,51.09650882481631
130127657,r,584.36,0.218,76.71230382858698,56.23329600485287
130127657,i,584.36,0.198,71.62517932574386,39.91054815031297
130127657,z,584.36,0.185,19.8940702434621,42.55711622029728
130127657,y,584.36,0.173,54.19714755924245,46.04285565206456
