object_id,submodel,sim_av,SLSN_INDEX,bfield,mns,pspin,kappa,kappagamma,mej,temp,vej
  95224883,1,  0.0851, 758,  0.3027,  1.9340,  1.6745,  0.1546,  1.8409,  2.6320, 3945.79,10685.33
  95225196,1,  0.0835, 430,  0.2604,  1.5331,  2.4361,  0.1770,  0.3169,  7.2999, 4887.98, 8135.03
  95226823,1,  0.9325, 551,  1.5567,  2.1510,  1.2928,  0.1227,  4.6873,  8.7812, 4106.66,10343.81
  95234744,1,  0.0818, 675,  0.2676,  1.8420,  2.3771,  0.1349,  0.1012,  1.4876, 7001.20,13694.00
  95240465,1,  0.0376, 279,  2.0566,  1.7292,  2.3397,  0.1141,  3.6788,  7.5895, 7204.79, 6885.32
  95246142,1,  0.0139, 185,  1.0605,  2.0478,  1.6880,  0.1690,  0.1184,  3.6926, 5293.53,13161.82
  95248313,1,  0.0584, 513,  3.0829,  1.6452,  3.7379,  0.1326,  127.39,  1.4493, 7392.93, 7518.12
  95249870,1,  0.1211, 709,  0.0773,  1.7224,  1.4978,  0.1812,  1.2321,  1.3052, 8255.13,21773.95
  95251625,1,  0.0880, 308,  0.3756,  2.2087,  1.5790,  0.1681,  0.0092, 16.8511, 6318.07, 9967.42
  95252779,1,  0.5185, 831,  0.5431,  1.7216,  2.5012,  0.0834,  0.1927,  7.6039, 5500.32, 5509.74
  95255434,1,  0.0795, 130,  0.0841,  1.7416,  2.7503,  0.1419,  0.1777,  8.2225, 6154.51, 9458.61
  95257878,1,  0.2177, 697,  0.4071,  2.1234,  2.5939,  0.1248,  0.4893,  6.9553, 5792.22, 6673.50
  95261889,1,  0.1066, 804,  2.5902,  2.0242,  1.3945,  0.1355,  0.0355,  5.1163, 3990.18, 6987.61
  95262943,1,  0.1868, 882,  0.0565,  1.7899,  1.3592,  0.1280,  0.0249, 14.9595, 5177.16, 9540.61
  95265357,1,  0.1244, 976,  1.7026,  1.6635,  1.5643,  0.1564,  0.1706, 23.2132, 6157.26, 8702.20
  95266737,1,  0.0201,  18,  0.5437,  1.8352,  4.5763,  0.1221,  0.3091,  1.8717, 7848.89, 9396.35
  95268660,1,  0.4216, 305,  4.1554,  2.1644,  2.6150,  0.1353,  0.2607,  3.5774, 4395.18,19517.51
  95270099,1,  0.0964, 537,  1.3972,  1.8262,  4.0421,  0.1274,  2.2175,  1.5181, 6050.10, 5918.51
  95274756,1,  0.0894, 271,  1.8165,  1.9071,  3.6935,  0.1154,  0.9024,  4.5578, 6283.03, 7921.32
  95275141,1,  0.3051, 586,  0.1794,  1.8925,  1.0251,  0.1847,  0.2002,  6.1064, 5717.97, 9272.86
  95275788,1,  0.0661, 701,  0.3459,  2.1392,  1.7019,  0.1550,  0.0017,  7.3684, 6039.83,11348.59
  95281010,1,  0.0151, 779,  0.3785,  1.5567,  1.0906,  0.1043,  0.0194, 14.3071, 4076.57, 9869.77
  95282498,1,  0.1140, 865,  0.2462,  2.0655,  1.5436,  0.1258,  0.0445, 26.5245, 6277.68, 5653.67
  95285048,1,  0.2183,  81,  0.1945,  1.5445,  1.7976,  0.1466,  0.4188,  3.4061, 3590.12,17009.51
  95291398,1,  1.0052, 649,  0.5911,  1.7696,  1.2807,  0.1109,  0.0111,  8.9068, 5656.03, 7036.57
  95297279,1,  0.3949, 652,  0.8939,  1.7818,  3.2273,  0.1582,  0.0484,  5.5267, 7324.80,10897.42
  95305072,1,  0.0234, 411,  3.8004,  2.3099,  7.1600,  0.1638,  0.8783,  5.3700, 4346.54, 7944.01
  95306680,1,  0.0077, 667,  0.3205,  1.7709,  1.4612,  0.0990,  0.2709,  9.9430, 4564.82, 6441.67
  95312731,1,  0.0662, 748,  0.2478,  1.9028,  1.2085,  0.1748,  0.0027,  5.6143, 5689.55, 8291.25
  95313673,1,  0.0834, 978,  4.8490,  1.9783,  1.3481,  0.1998,  0.8730,  3.8126, 4988.96,12426.13
  95315073,1,  0.1148, 917,  6.5733,  1.9243,  2.3538,  0.1509,  1.3804,  5.8260, 4478.53, 8115.83
  95316835,1,  0.9553,  14,  0.3436,  2.0250,  1.3420,  0.1130,  1.5909,  4.6591, 6146.88,11756.86
  95319916,1,  0.1659, 213,  1.1215,  1.8916,  3.0998,  0.1146,  0.2813,  3.2396, 9007.73,10981.00
  95322139,1,  0.0285, 715,  0.2363,  2.1545,  2.3357,  0.1588,  0.0043, 13.8441, 4826.39, 7957.54
  95322154,1,  0.1032, 280,  0.9188,  2.0002,  4.9903,  0.1211,  3.5113,  2.3528, 6743.89, 5674.66
  95327216,1,  0.0063, 615,  1.7128,  1.6400,  3.9372,  0.1079,  0.2648,  7.2056, 7024.76, 6376.96
  95327739,1,  0.6068, 426,  0.8302,  2.0165,  1.9595,  0.1768,  0.2780,  9.4859, 3574.04,13263.61
  95333779,1,  0.1755,  19,  0.6974,  1.8664,  7.5478,  0.1295,  6.8238,  2.3290, 9515.42, 5466.65
  95338182,1,  0.0796, 911,  1.1160,  2.0311,  2.6578,  0.1546, 15.8566,  5.7844, 7583.15,10534.02
  95343653,1,  0.0284, 615,  1.7128,  1.6400,  3.9372,  0.1079,  0.2648,  7.2056, 7024.76, 6376.96
  95358938,1,  0.2382, 856,  0.3043,  1.8674,  2.1431,  0.1207,  2.7293,  8.2147, 6687.50, 8843.26
  95362569,1,  0.5962, 757,  0.2120,  1.8922,  1.0491,  0.1533,  0.7493, 10.3939, 6574.12,10038.42
  95369742,1,  1.1745, 813,  2.4841,  1.6348,  1.0496,  0.1471,  0.4666, 16.2423, 5020.10,10706.16
  95373233,1,  0.0608, 213,  1.1215,  1.8916,  3.0998,  0.1146,  0.2813,  3.2396, 9007.73,10981.00
  95374222,1,  0.0003, 315,  1.1401,  1.8136,  1.5337,  0.1082,  0.0142,  5.1990, 5479.26, 9240.44
  95379444,1,  0.0601, 125,  2.1566,  1.4258,  1.5759,  0.1094,  2.1296,  7.6843, 6891.32, 7237.91
  95387220,1,  0.1817, 243,  0.3761,  1.7435,  2.2649,  0.1268,  0.0350,  1.7648, 5103.19,14126.98
  95393504,1,  0.6583, 173,  2.2156,  1.9165,  3.8691,  0.0536,  382.30,  1.4195, 4624.11,12521.28
  95410206,1,  0.1312,  66,  0.2118,  1.5939,  1.5364,  0.1805,  0.0464,  2.0924, 6162.23,12001.15
  95411602,1,  0.2500,  65,  0.1830,  1.7534,  2.9234,  0.1368,  1.7835,  6.4029, 6514.23, 5206.91
  95411703,1,  0.5871, 155,  3.6853,  1.7262,  2.2846,  0.0842,  0.3274,  2.2667, 5567.27, 9093.98
  95411896,1,  0.3831, 268,  0.4666,  1.6577,  2.1849,  0.0655,  0.6083,  4.3532, 7818.57, 7301.64
  95412380,1,  0.5383,  71,  0.3110,  1.7131,  1.8501,  0.1129,  0.0054, 15.1429, 7365.13, 5410.87
  95413108,1,  0.0947, 161,  0.5159,  1.8229,  3.0787,  0.1955,  0.5896,  1.1319, 3699.62,20954.70
  95414753,1,  0.0145, 383,  0.3304,  1.4768,  1.6324,  0.1004,  0.0567,  4.2319, 7051.95, 7893.14
  95415453,1,  0.2759, 874,  2.0079,  1.5474,  2.7292,  0.0900,  0.6016,  1.9008, 6001.42,10909.69
  95416274,1,  0.3588, 337,  1.2647,  1.4314,  1.5897,  0.1261,  281.44,  4.3885, 6020.76, 9140.93
  95417097,1,  0.0605, 492,  1.6690,  1.5864,  1.8934,  0.0892, 36.8333,  5.4193, 5821.83, 8132.97
  95425483,1,  0.0450, 692,  2.0668,  1.5684,  2.2411,  0.0961,  0.1608,  6.7276, 4342.06, 5723.37
  95433091,1,  0.0260, 394,  0.1825,  1.6232,  1.2993,  0.0855,  0.3557, 23.8027, 5711.36,11615.83
  95448362,1,  0.2094, 717,  1.9293,  1.4640,  1.7183,  0.1190, 34.1927,  3.4150, 6001.31,12228.02
  95454599,1,  0.5788, 400,  0.6480,  1.7055,  1.4727,  0.1644,  0.1679,  6.5690, 6192.23,12942.37
  95461281,1,  0.0097, 937,  0.8544,  2.0639,  2.0759,  0.0931, 21.5771,  9.1363, 5258.64, 9791.43
  95478050,1,  0.0684, 327,  1.0171,  1.7958,  6.2914,  0.1703,  2.5936,  1.4434, 7534.11, 7310.89
  95478077,1,  0.1198,  14,  0.3436,  2.0250,  1.3420,  0.1130,  1.5909,  4.6591, 6146.88,11756.86
  95480254,1,  0.4986, 771,  0.1860,  1.6969,  1.3891,  0.1871,  0.0038,  7.2933, 6079.37,13258.94
  95481311,1,  0.3361, 146,  1.0917,  1.6502,  4.7059,  0.1543,  1.3216,  4.7489, 6168.74, 7823.68
  95482435,1,  0.3188, 232,  0.3529,  2.3495,  1.6802,  0.0922,  3.1494,  6.1260, 6927.08,10328.53
  95482660,1,  0.0405, 794,  0.4919,  1.8850,  2.5355,  0.1609,  0.8899,  3.8775, 6600.93, 9558.00
  95487854,1,  0.1308, 884,  0.1670,  1.7746,  2.2069,  0.1153,  0.0238,  2.5777, 6057.79, 8085.89
  95490654,1,  0.0724, 110,  2.6235,  1.8973,  3.8439,  0.1494,  2.4527,  2.0275, 5588.44, 8827.58
  95491709,1,  0.4363, 696,  1.6081,  2.0157,  1.4311,  0.1241, 36.8180,  3.4556, 7156.70, 8658.49
  95496579,1,  0.0451, 236,  1.0597,  1.8429,  2.1135,  0.1343,  0.6087,  9.6358, 5511.68, 7700.59
  95502991,1,  0.2178, 550,  0.0920,  1.9485,  1.6055,  0.1205,  2.8172,  5.1903, 5068.26,10986.38
  95507126,1,  0.0795, 489,  0.5898,  1.5824,  1.9578,  0.1286,  0.0166,  4.0305, 4304.45, 9821.08
  95507848,1,  0.1795, 664,  1.2999,  1.8235,  2.4319,  0.1977,  0.0428,  2.8278, 6336.19,10762.85
  95512185,1,  0.0388, 142,  0.7688,  1.8578,  2.1564,  0.1039,  0.5660,  2.4972, 3966.84, 9546.65
  95518887,1,  0.8837, 360,  1.0303,  1.8734,  3.6329,  0.1356,  0.5487,  4.1422, 7057.16, 5741.25
  95523355,1,  0.1874, 494,  0.7310,  1.4582,  1.5610,  0.1184,  1.5125,  2.1127, 5227.02, 7751.05
  95528467,1,  0.0283, 565,  1.4860,  1.7832,  4.4096,  0.1882,  1.7777,  4.2487, 6449.57, 7456.10
  95528883,1,  0.0994, 128,  5.0423,  1.8460,  5.8595,  0.1942,  9.2831,  2.0955, 4462.76, 9851.09
  95543288,1,  0.7443, 491,  0.2228,  1.6489,  1.0787,  0.1123,  0.0802,  6.0179, 7538.88,11008.20
  95548807,1,  0.2109, 410,  0.1613,  2.1397,  1.5210,  0.1258,  0.0090, 15.6005, 7245.89, 5714.37
  95554715,1,  0.1985, 820,  0.9153,  1.9837,  2.7562,  0.1415,  0.0632,  5.0797, 5953.64, 6606.27
  95554963,1,  0.0565, 667,  0.3205,  1.7709,  1.4612,  0.0990,  0.2709,  9.9430, 4564.82, 6441.67
  95561083,1,  0.0985, 251,  1.1555,  1.7190,  1.7317,  0.1451,  0.0306,  2.3284, 5169.46, 8910.99
  95565563,1,  0.0756, 101,  0.0681,  2.0936,  1.4198,  0.1443,  0.0299, 13.3256, 6167.25, 8881.70
  95568539,1,  0.0087, 354,  4.2313,  1.8258,  1.5186,  0.0918,  1.6483,  5.4880, 5874.63, 6943.28
  95569102,1,  0.1569, 396,  1.3140,  2.0406,  1.0143,  0.1153,  0.6012, 11.3678, 5600.52, 8240.76
  95570515,1,  0.3667, 308,  0.3756,  2.2087,  1.5790,  0.1681,  0.0092, 16.8511, 6318.07, 9967.42
  95574284,1,  0.0497,  12,  1.0486,  1.9964,  5.4039,  0.1764,  0.7395,  8.6488, 5079.16, 5702.36
  95574792,1,  1.0373, 770,  1.0675,  1.7343,  2.1691,  0.1379, 16.4933, 11.5475, 5385.36, 9521.83
  95574951,1,  0.6285, 590,  0.2603,  1.7989,  2.7206,  0.1127,  0.0997,  5.7110, 7561.14, 8507.05
  95578646,1,  0.0547, 523,  1.0322,  1.5668,  3.0467,  0.1690,  0.4442,  4.1737, 5401.96, 6145.45
  95579932,1,  0.0004, 735,  3.3287,  1.7825,  2.3259,  0.0841,  0.2681, 17.3864, 4614.94, 6874.15
  95582479,1,  0.1702, 826,  1.7129,  1.5817,  3.1273,  0.1224,  0.0282,  5.1658, 5572.32, 9557.94
  95582756,1,  0.1916, 645,  0.6286,  1.9879,  1.5612,  0.1444,  0.0365,  8.6123, 5936.57,11321.03
  95585284,1,  0.2090, 567,  0.2288,  1.4336,  3.1322,  0.1754,  0.0099,  1.5991, 8092.19,10710.34
  95585676,1,  0.0507, 173,  2.2156,  1.9165,  3.8691,  0.0536,  382.30,  1.4195, 4624.11,12521.28
  95590777,1,  0.1503, 849,  7.4732,  1.9323,  3.7889,  0.0988,  0.6471,  3.2285, 5313.72, 8709.61
  95592944,1,  0.3585, 856,  0.3043,  1.8674,  2.1431,  0.1207,  2.7293,  8.2147, 6687.50, 8843.26
  95597315,1,  0.0143, 117,  0.7594,  1.7781,  1.4655,  0.1158,  0.0663,  3.3568, 5537.46,10108.50
  95606755,1,  0.0091,  29,  1.2847,  2.2650,  2.3341,  0.1623,  0.5057,  5.0807, 5798.93, 9969.52
  95606934,1,  0.0894, 294,  0.8114,  1.6704,  4.1845,  0.1678,  0.6164,  4.2128, 7779.58, 5714.06
  95610723,1,  0.1677, 520,  1.4016,  1.7380,  2.2973,  0.1153,  0.4394,  2.2508, 2925.38,10621.99
  95613776,1,  0.2370,  93,  0.6784,  1.8679,  1.9882,  0.1591,  7.6388,  7.4294, 3788.90, 8685.75
  95616170,1,  0.0278, 667,  0.3205,  1.7709,  1.4612,  0.0990,  0.2709,  9.9430, 4564.82, 6441.67
  95616900,1,  0.2312, 685,  0.1769,  2.2692,  1.2384,  0.1661,  0.0204, 13.4426, 8029.83, 6390.37
  95624296,1,  0.0545, 735,  3.3287,  1.7825,  2.3259,  0.0841,  0.2681, 17.3864, 4614.94, 6874.15
  95625301,1,  0.0213, 970,  0.6835,  1.7112,  3.9106,  0.1127,  0.0124,  8.5595, 6420.94, 6721.21
  95629895,1,  0.0282,  99,  2.0235,  2.0326,  4.4648,  0.1763,  2.2153,  2.2590, 6042.37, 5204.74
  95630362,1,  0.1631, 603,  2.1339,  1.5614,  2.3582,  0.1109, 52.9833,  9.1970, 6578.67, 5204.96
  95632700,1,  0.4770, 869,  0.3208,  1.9673,  3.1451,  0.1423,  0.0078,  8.9371, 8337.56,11210.81
  95633549,1,  0.5704, 969,  0.3234,  1.8538,  1.6165,  0.0937,  0.0214, 19.7380, 6440.28, 8147.27
  95643799,1,  0.2774, 486,  0.6768,  2.0143,  1.3943,  0.1848,  0.2714, 20.2151, 5064.02,11431.20
  95650762,1,  0.5663, 574,  1.9000,  1.9216,  1.4415,  0.1392,  0.0088, 15.4476, 6643.08, 8393.52
  95657378,1,  0.2148, 965,  3.7720,  2.4252,  2.4242,  0.1478,  0.6801,  9.1723, 6934.67, 5196.08
  95672363,1,  0.3579, 921,  2.1340,  1.9589,  2.9152,  0.1025,  0.0836,  2.6413, 5337.19, 6562.55
  95674864,1,  0.0155, 625,  2.0047,  1.7821,  4.0514,  0.1195, 13.6160,  4.4795, 8997.02, 7098.38
  95684984,1,  0.0275, 179,  0.3478,  1.8386,  3.8368,  0.1583,  0.0446,  1.7952, 4784.85, 9732.66
  95685404,1,  0.0628, 576,  0.0689,  1.5869,  1.3488,  0.1183,  0.0465,  9.4602, 4866.38,10590.21
  95688929,1,  0.0812, 128,  5.0423,  1.8460,  5.8595,  0.1942,  9.2831,  2.0955, 4462.76, 9851.09
  95690947,1,  0.0885, 262,  2.4194,  1.8201,  1.4547,  0.0625, 38.7734,  4.5071, 6214.29, 6440.76
  95692143,1,  0.1302, 397,  1.4509,  1.9135,  3.4818,  0.1514,  0.0581,  2.2448, 5205.24,10562.33
  95692927,1,  0.0588, 787,  1.2568,  1.9921,  2.5964,  0.1615,  0.3896,  4.2461, 7323.97, 6605.83
  95697179,1,  0.1778, 677,  0.5498,  2.3678,  1.5584,  0.1266,  0.0378,  7.1453, 4078.87, 6379.67
  95709146,1,  0.1399, 496,  0.6575,  1.8542,  2.8413,  0.0714,  8.7470,  9.2813, 7407.52, 7420.93
  95712059,1,  0.0532, 494,  0.7310,  1.4582,  1.5610,  0.1184,  1.5125,  2.1127, 5227.02, 7751.05
  95712746,1,  0.1900, 371,  3.3014,  2.2221,  1.4850,  0.0782,  0.2546,  4.9777, 3930.24, 8132.56
  95717658,1,  0.2501, 566,  0.5362,  1.1750,  3.2518,  0.1943,  0.0787,  3.1199, 8257.26,14723.34
  95720872,1,  0.0156, 370,  3.6453,  2.3972,  6.4620,  0.1178,  7.1663,  1.3648, 5068.11,10412.80
  95730966,1,  0.2359, 760,  0.6399,  1.8339,  1.3269,  0.1811,  0.7466,  7.4922, 7510.73, 8844.44
  95737713,1,  0.0254, 160,  1.5351,  2.0227,  2.2060,  0.1942,  0.1183, 10.7763, 4318.58, 8595.53
  95737754,1,  0.2991,  11,  0.4426,  1.6282,  1.3287,  0.1357,  0.1692, 14.2369, 5803.53, 8847.03
  95748244,1,  0.0445, 138,  0.3154,  1.9344,  3.5579,  0.1964,  1.2939,  2.3251, 4837.73,12265.48
  95750824,1,  0.4286, 511,  0.1017,  2.0808,  1.5306,  0.0739,  0.0758,  3.5726, 4871.59,11612.58
  95751104,1,  0.4959, 853,  0.2726,  1.6894,  3.0167,  0.0911,  2.1132, 10.8796, 4324.35, 5782.23
  95752456,1,  0.0759, 872,  0.5188,  1.4140,  3.1192,  0.1457,  0.0276,  4.3842, 4905.39, 5864.14
  95755676,1,  0.1310, 828,  1.3324,  1.9394,  2.2407,  0.0934,  8.0039,  4.8760, 7944.89, 9575.71
  95755786,1,  0.0047, 653,  2.3904,  1.8907,  3.1803,  0.0990,  3.7113,  1.2862, 4793.71,11457.30
  95757178,1,  0.0220, 268,  0.4666,  1.6577,  2.1849,  0.0655,  0.6083,  4.3532, 7818.57, 7301.64
  95758084,1,  0.2732, 828,  1.3324,  1.9394,  2.2407,  0.0934,  8.0039,  4.8760, 7944.89, 9575.71
  95758380,1,  0.0294, 113,  0.9098,  1.6131,  1.1098,  0.0874,  0.0339, 29.5895, 8133.47, 7349.22
  95758932,1,  0.5656, 723,  0.4045,  1.6277,  2.6935,  0.1545,  1.8213,  7.1998, 7084.29, 6842.16
  95761275,1,  0.0656, 681,  0.5832,  1.5562,  1.9663,  0.1661,  0.0859,  8.4617, 7160.90, 8020.51
  95762435,1,  0.1046, 190,  0.2268,  2.0359,  1.3075,  0.1271,  0.3190, 10.4932, 6594.40, 7658.84
  95762929,1,  0.0545, 659,  0.2214,  1.9511,  1.7697,  0.1310,  1.0940, 11.2253, 5658.71, 7886.69
  95763002,1,  0.0539, 661,  0.3468,  1.6339,  1.8932,  0.1091,  0.2087, 10.6749, 5441.83, 7976.30
  95763361,1,  0.0693, 874,  2.0079,  1.5474,  2.7292,  0.0900,  0.6016,  1.9008, 6001.42,10909.69
  95765438,1,  0.0257, 242,  0.7022,  1.6753,  2.2405,  0.1890,  1.6298,  5.1567, 9899.73, 8209.12
  95765761,1,  0.0519, 647,  0.5628,  1.8207,  1.1234,  0.1945,  3.7214, 12.2279, 6660.27, 9737.10
  95765961,1,  0.1435, 368,  1.9537,  1.8618,  1.6660,  0.1053,  0.3011,  4.3006, 4123.02,12437.64
  95767130,1,  0.0024, 266,  0.2371,  1.4972,  1.7608,  0.0825, 33.1368,  7.7719,10129.01, 6230.96
  95768689,1,  0.2169, 596,  0.5361,  1.8303,  1.3034,  0.1067,  0.5932, 14.6201, 5894.98, 8220.22
  95769147,1,  0.0028,  20,  0.1682,  1.5234,  1.7340,  0.1310,  0.9992,  9.7211, 6005.79, 7338.44
  95769443,1,  0.1336, 162,  2.9539,  1.9794,  3.9697,  0.0587,  3.1718,  8.5567, 4432.40, 6686.54
  95778120,1,  0.2034, 708,  0.6715,  1.9099,  1.5980,  0.1979, 47.7493, 20.0501, 5937.20, 8237.27
  95783617,1,  0.4410, 158,  0.5596,  1.5763,  1.5347,  0.1022,  1.3653,  3.1850, 5873.93,12394.52
  95788417,1,  0.7226, 614,  0.1487,  1.5914,  1.3276,  0.1204,  0.3723,  7.7570, 5125.39,11203.88
  95800446,1,  0.0493, 696,  1.6081,  2.0157,  1.4311,  0.1241, 36.8180,  3.4556, 7156.70, 8658.49
  95802786,1,  0.0340,  35,  0.8871,  2.0220,  3.4876,  0.0959,  1.1150,  2.9780, 4725.74, 8012.64
  95809546,1,  0.0001, 214,  0.5194,  2.2965,  4.2929,  0.0779,  0.0349,  1.9176, 4844.55,10248.59
  95817112,1,  0.0580, 588, 32.5698,  2.1734,  2.2761,  0.0995,  4.0626,  7.2590, 4828.46, 7310.00
  95827605,1,  0.1201, 154,  2.2955,  2.0591,  2.5596,  0.0567,  0.7021,  4.1495, 8966.61, 8193.75
  95828426,1,  0.0915, 907,  2.2150,  2.1188,  2.8423,  0.1051,  1.7453,  4.1071, 4903.56,13956.55
  95828616,1,  0.0475, 677,  0.5498,  2.3678,  1.5584,  0.1266,  0.0378,  7.1453, 4078.87, 6379.67
  95832854,1,  0.1949, 140,  1.0788,  2.0688,  4.4887,  0.1893,  0.0094,  6.7127, 5988.98, 5723.09
  95836931,1,  0.0614,  14,  0.3436,  2.0250,  1.3420,  0.1130,  1.5909,  4.6591, 6146.88,11756.86
  95840908,1,  0.2491, 557,  2.3192,  1.6750,  1.9354,  0.1400, 26.5281,  4.9414, 6745.50, 9554.69
  95842133,1,  0.2774, 915,  1.2678,  1.8288,  3.5868,  0.0710,  0.0300,  6.6827, 6206.68, 9988.43
  95843470,1,  0.0110, 868,  0.6954,  1.9805,  1.6944,  0.1622,  0.1520,  3.6176, 5455.15,17202.62
  95847172,1,  0.0653, 657,  1.2170,  1.9410,  3.0519,  0.1551,  0.1544,  1.5479, 5899.32,17509.79
  95853079,1,  0.1717, 181,  0.8416,  2.4177,  1.7777,  0.0985, 10.7089,  6.1364, 5518.09, 8569.36
  95853433,1,  0.3828, 673,  0.3604,  1.6906,  1.5286,  0.1198,  0.8056,  3.1925, 4790.92, 9847.74
  95864745,1,  0.2365,   5,  0.6698,  1.6055,  2.1663,  0.0843,  207.31, 15.5988, 5716.76, 6835.13
  95865549,1,  0.0059, 801,  0.1706,  1.8149,  2.1424,  0.1657,  0.6221,  1.8474,12252.22,14989.11
  95867735,1,  0.0246, 409,  0.9949,  2.1904,  1.2122,  0.1196,  0.1059, 24.6166, 4351.53, 8962.38
  95869244,1,  0.1475, 318,  0.2128,  1.8106,  2.9530,  0.1456,  0.0631,  2.5007, 7265.22,12778.15
  95869699,1,  0.1494, 395,  0.1468,  1.7502,  1.7669,  0.1347,  0.1598, 12.1103, 7597.00,10029.95
  95871920,1,  0.1819, 123,  2.2870,  1.8820,  1.6919,  0.1152,  4.0739,  5.4913, 6610.45, 8921.85
  95878583,1,  0.2632, 321,  0.5210,  1.7606,  2.3054,  0.1552,  1.4448,  4.4733, 5608.42,19088.36
  95879226,1,  0.0536, 522,  2.2104,  1.8215,  1.5523,  0.0932,  0.3303, 12.2869, 6556.87, 8766.10
  95881875,1,  0.1343,  29,  1.2847,  2.2650,  2.3341,  0.1623,  0.5057,  5.0807, 5798.93, 9969.52
  95883991,1,  0.0123, 969,  0.3234,  1.8538,  1.6165,  0.0937,  0.0214, 19.7380, 6440.28, 8147.27
  95887041,1,  0.1311, 334,  2.5841,  1.7613,  2.1164,  0.0679,  8.8274,  2.4009, 4673.01,13888.31
  95889663,1,  0.0732, 586,  0.1794,  1.8925,  1.0251,  0.1847,  0.2002,  6.1064, 5717.97, 9272.86
  95902026,1,  0.0914, 555,  3.3087,  2.2623,  2.6484,  0.1170,  0.2572,  6.6885, 5366.87, 5908.77
  95907428,1,  0.2297, 999,  3.6753,  1.7700,  2.2561,  0.1462,  3.6600,  1.6854, 4308.53,14044.73
  95920227,1,  0.0604, 150,  0.7507,  1.7950,  1.0632,  0.0902,  0.0399, 27.5134, 6991.24, 9258.72
  95922880,1,  0.1028, 663,  3.1465,  1.9983,  1.5731,  0.0669, 15.6358,  2.7934, 6334.32,12354.27
  95923941,1,  0.0545, 737,  0.8015,  1.9050,  1.3562,  0.1397,  3.4699, 24.0463, 4942.00,12335.68
  95924406,1,  0.0116, 586,  0.1794,  1.8925,  1.0251,  0.1847,  0.2002,  6.1064, 5717.97, 9272.86
  95924782,1,  0.0195,  14,  0.3436,  2.0250,  1.3420,  0.1130,  1.5909,  4.6591, 6146.88,11756.86
  95925299,1,  0.1977, 543,  0.4988,  1.9802,  1.6852,  0.0679,  1.1935, 11.3108, 5317.38, 6940.60
  95932603,1,  0.1467, 580,  1.7893,  2.0061,  4.2729,  0.0834,  0.9645,  2.4032, 7474.05, 7835.66
  95934462,1,  0.1092, 315,  1.1401,  1.8136,  1.5337,  0.1082,  0.0142,  5.1990, 5479.26, 9240.44
  95935822,1,  0.2331, 751,  0.5765,  2.2883,  2.6081,  0.0968,  0.1860,  6.5733, 3731.31, 8556.46
  95942323,1,  0.1066, 548,  0.5292,  1.5961,  1.7595,  0.1516,  2.6430,  8.6175, 7418.08, 7264.63
  95943196,1,  0.0071, 668,  1.4103,  1.9251,  1.8549,  0.1284,  1.4093,  2.5422, 7055.57, 6509.55
  95949696,1,  0.2610, 373,  2.0415,  1.9079,  4.1332,  0.1187,  0.0946,  5.7573, 5713.52, 8251.47
  95957085,1,  0.5718, 358,  0.9788,  1.9385,  2.0225,  0.1564,  0.1100, 10.6995, 5342.88, 8369.45
  95967836,1,  0.1067, 969,  0.3234,  1.8538,  1.6165,  0.0937,  0.0214, 19.7380, 6440.28, 8147.27
  95971804,1,  0.0167, 820,  0.9153,  1.9837,  2.7562,  0.1415,  0.0632,  5.0797, 5953.64, 6606.27
  95972472,1,  0.0391,  94,  2.5896,  2.1661,  3.0695,  0.1451, 37.6984,  1.2043, 6226.87,10127.33
  95990534,1,  0.0193, 608,  0.5265,  1.7451,  1.3394,  0.0655,  4.2341, 11.5135, 5610.03, 5291.73
  95995685,1,  0.4249, 155,  3.6853,  1.7262,  2.2846,  0.0842,  0.3274,  2.2667, 5567.27, 9093.98
  95996110,1,  0.2308, 779,  0.3785,  1.5567,  1.0906,  0.1043,  0.0194, 14.3071, 4076.57, 9869.77
  96001011,1,  0.4486, 224,  0.4291,  1.6680,  3.6952,  0.1353,  0.1331,  5.2333, 6220.67, 8140.67
  96002062,1,  0.0231, 687,  0.8807,  1.7064,  5.1581,  0.1667,  5.7344,  3.3517, 5190.93, 8307.63
  96003793,1,  0.0242, 173,  2.2156,  1.9165,  3.8691,  0.0536,  382.30,  1.4195, 4624.11,12521.28
  96005655,1,  0.0955, 645,  0.6286,  1.9879,  1.5612,  0.1444,  0.0365,  8.6123, 5936.57,11321.03
  96008665,1,  0.0346, 612,  0.9399,  1.6304,  2.2293,  0.0892, 11.1469,  4.6670, 7661.14, 8278.60
  96008828,1,  0.0768, 143,  1.5313,  1.8456,  1.3757,  0.1226,  0.5674,  9.5267, 5077.88,10863.88
  96010142,1,  0.2969, 689,  0.4806,  2.1521,  1.0607,  0.0891,  0.3363, 27.7960, 5443.33,14261.85
  96020560,1,  0.0797, 399,  1.1127,  1.7673,  1.8100,  0.1599,  1.4375,  4.6478, 6837.19,10053.36
  96021416,1,  0.0244, 628,  0.1558,  2.2152,  1.7180,  0.1604,  1.9969,  3.7306, 5649.08,12493.91
  96028063,1,  0.0810, 348,  1.9148,  2.4211,  5.3445,  0.0825,  1.7796,  1.0456, 5943.87,10469.27
  96032135,1,  0.4440, 738,  0.5721,  1.6060,  2.5253,  0.1672,  0.0572,  7.2657, 7020.26, 7582.55
  96032491,1,  0.2992, 777,  0.8510,  1.4786,  3.2568,  0.1414,  0.3766,  4.2181, 6360.15, 6013.77
