object_id,submodel,sim_av,IIN_INDEX,Mejecta,Kinetic_energy,Mcsm,R0,Rho
 107220531,3,  1.2729, 961,  6.1171,  4.6767,  0.2371, 17.3406, 0.427E-13
 107227870,3,  0.0427, 902,  4.2013,  3.2904,  0.2320, 13.9969, 0.481E-13
 107228189,3,  0.0901, 651,  9.0047,  2.4328,  5.5811, 26.0670, 0.570E-13
 107229059,3,  0.0367, 786,  8.9469,  2.6664,  0.3716, 52.7839, 0.679E-14
 107235204,3,  0.0755, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 107241404,3,  0.2118, 317,  8.8601,  1.6734,  3.6374, 58.1473, 0.996E-14
 107243024,3,  0.0347, 920,  9.3786,  5.0457,  2.0736, 32.6394, 0.205E-13
 107245602,3,  0.3551, 734,  6.8292,  3.0695,  0.1832, 89.5767, 0.264E-14
 107253212,3,  0.8828, 954,  7.1552, 10.0353,  0.3705, 47.3038, 0.463E-14
 107254206,3,  0.2644, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
 107255769,3,  0.2106, 229,  4.5362,  4.8146,  0.6633, 28.9948, 0.112E-13
 107256466,3,  0.0516, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
 107261670,3,  0.0893, 903,  4.8965,  5.6785,  0.2161, 14.7398, 0.381E-13
 107265074,3,  0.0207, 915,  8.3443,  5.3250,  0.2972, 51.0300, 0.283E-14
 107268392,3,  0.0298, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
 107270538,3,  1.1823, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
 107272905,3,  0.2463, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
 107281192,3,  0.1894, 837,  6.1279,  5.5595,  0.2999, 61.8247, 0.361E-14
 107286993,3,  0.3188, 575,  7.7414,  8.4876,  0.9196, 13.7285, 0.831E-13
 107292735,3,  0.0392, 900, 10.7861,  2.6944,  2.0177, 31.3633, 0.341E-13
 107294091,3,  0.1223, 353,  8.6601,  6.9807,  0.7012, 26.8011, 0.164E-13
 107301977,3,  0.2460, 813,  7.0033,  8.0264,  0.2030, 16.7629, 0.336E-13
 107304878,3,  0.3932, 791,  9.6943,  6.8393,  0.2414, 17.7915, 0.489E-13
 107307289,3,  0.0858, 187,  3.5448,  2.4706,  0.1524, 31.7888, 0.916E-14
 107308379,3,  0.8205, 689,  4.1001,  1.9597,  0.8686, 66.5427, 0.351E-14
 107308773,3,  0.0376, 650,  6.2645,  1.6911,  0.7633, 85.7795, 0.416E-14
 107309387,3,  0.2368, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
 107311796,3,  0.1009, 924,  8.6538,  3.5904,  0.1960, 94.6994, 0.257E-14
 107315152,3,  0.1260, 962,  7.5062,  6.7677,  0.2141, 17.2969, 0.432E-13
 107316185,3,  0.0882, 895, 10.5530,  7.4404,  0.7902, 76.2025, 0.441E-14
 107316920,3,  0.0583, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 107317573,3,  0.0084, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
 107324228,3,  0.1554, 976,  6.3732,  5.3678,  0.4787, 34.7578, 0.895E-14
 107324768,3,  0.0385, 588,  4.8129,  3.0288,  0.2304, 11.5069, 0.614E-13
 107326959,3,  0.1949, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
 107327108,3,  0.1330, 838,  8.6681,  1.7032,  4.1147, 51.1589, 0.962E-14
 107327283,3,  0.3428, 962,  7.5062,  6.7677,  0.2141, 17.2969, 0.432E-13
 107332670,3,  0.0058, 735,  8.5361,  2.5228,  0.8486, 50.8416, 0.105E-13
 107333767,3,  0.0421, 892,  5.3032,  1.7614,  1.4910, 15.0023, 0.705E-13
 107340896,3,  0.3269, 914,  4.4722,  2.2303,  0.5190, 42.1253, 0.972E-14
 107342181,3,  0.0246, 837,  6.1279,  5.5595,  0.2999, 61.8247, 0.361E-14
 107343860,3,  0.0678, 948,  7.1375,  3.4325,  1.1729, 30.8699, 0.150E-13
 107345979,3,  0.1927, 855,  8.2337,  9.8009,  0.8124, 87.7950, 0.205E-14
 107349354,3,  0.0371, 398,  3.1054,  2.4345,  0.1261, 27.9061, 0.101E-13
 107351224,3,  0.1632, 829,  5.8104,  3.0746,  0.2486, 13.7084, 0.549E-13
 107352867,3,  0.0387, 897,  7.3193,  2.2302,  6.6390, 21.1366, 0.618E-13
 107355204,3,  0.0063, 605,  8.1931,  1.6117,  4.5981, 57.3332, 0.106E-13
 107356756,3,  0.0226, 913,  9.3303,  4.2403,  0.3801, 88.7042, 0.256E-14
 107356834,3,  0.0723, 817,  9.6977,  9.3358,  0.2843, 42.8567, 0.313E-14
 107358951,3,  0.4574, 912,  9.2489,  8.7622,  1.9812, 31.3038, 0.235E-13
 107360021,3,  0.1378, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
 107360134,3,  0.7579, 353,  8.6601,  6.9807,  0.7012, 26.8011, 0.164E-13
 107363235,3,  0.4643, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 107367222,3,  0.2775, 382,  7.9087,  8.0518,  0.4774, 27.7144, 0.197E-13
 107374992,3,  0.0727, 515,  8.1572, 10.9074,  0.7958, 63.8163, 0.226E-14
 107376512,3,  0.0662, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 107380143,3,  0.0781, 317,  8.8601,  1.6734,  3.6374, 58.1473, 0.996E-14
 107384228,3,  0.1152, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
 107384734,3,  0.6576, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
 107386387,3,  0.0861, 398,  3.1054,  2.4345,  0.1261, 27.9061, 0.101E-13
 107388099,3,  0.0985, 981,  9.6709,  4.2289,  0.4766, 93.1963, 0.289E-14
 107388278,3,  0.0210, 966,  9.9119,  6.4980,  0.1951, 18.7848, 0.465E-13
 107389700,3,  0.3510, 882,  7.9542,  8.3332,  0.5025, 24.2239, 0.203E-13
 107393304,3,  0.2190, 506,  4.5308,  2.9501,  0.1998, 29.0055, 0.130E-13
 107393852,3,  0.5498, 947,  6.3480,  5.7591,  0.2499, 22.8723, 0.244E-13
 107396425,3,  0.8157, 874,  9.4868,  3.5144,  0.4858, 42.7582, 0.137E-13
 107414956,3,  1.0639, 575,  7.7414,  8.4876,  0.9196, 13.7285, 0.831E-13
 107418078,3,  0.2266, 870,  4.4337,  1.7196,  1.4058, 27.1022, 0.246E-13
 107421782,3,  0.0369, 294,  7.8046,  1.3318,  4.5982, 48.6902, 0.885E-14
 107423502,3,  0.4995, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 107433130,3,  0.8623, 580,  7.8947,  2.4783,  0.0805, 67.4676, 0.359E-14
 107435525,3,  0.0247, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 107440088,3,  0.2494, 475,  7.4930,  9.1090,  1.0194, 19.1214, 0.425E-13
 107441206,3,  0.0404, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 107443205,3,  0.1850, 966,  9.9119,  6.4980,  0.1951, 18.7848, 0.465E-13
 107444103,3,  0.8146, 976,  6.3732,  5.3678,  0.4787, 34.7578, 0.895E-14
 107445334,3,  0.2043, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 107448666,3,  0.0447, 928,  6.4616,  5.8610,  0.1942, 17.2608, 0.428E-13
 107448674,3,  0.0165, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
 107449702,3,  0.0974, 992,  9.0782,  4.8351,  0.3576, 72.3647, 0.254E-14
 107454302,3,  0.0091, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
 107455571,3,  0.1185, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
 107461188,3,  0.4957, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
 107462152,3,  0.3135, 914,  4.4722,  2.2303,  0.5190, 42.1253, 0.972E-14
 107462433,3,  0.3349, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 107472055,3,  0.0098, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 107472461,3,  0.6802, 669,  6.0560,  4.5165,  2.6120, 17.8601, 0.476E-13
 107472620,3,  0.0315, 912,  9.2489,  8.7622,  1.9812, 31.3038, 0.235E-13
 107476334,3,  0.0209, 734,  6.8292,  3.0695,  0.1832, 89.5767, 0.264E-14
 107478330,3,  0.1217, 771,  7.1322,  3.4815,  1.4544, 67.5525, 0.571E-14
 107481111,3,  0.1396, 900, 10.7861,  2.6944,  2.0177, 31.3633, 0.341E-13
 107482886,3,  0.0682, 802,  5.4222,  2.9865,  0.2189, 12.2410, 0.594E-13
 107495865,3,  0.0293, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
 107498011,3,  1.0648, 979,  8.2395,  3.2381,  0.1645, 93.9693, 0.261E-14
 107500383,3,  0.1799, 475,  7.4930,  9.1090,  1.0194, 19.1214, 0.425E-13
 107505801,3,  0.5453, 254,  4.4332,  5.9578,  0.1568, 13.9722, 0.439E-13
 107507814,3,  0.0828, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 107510801,3,  0.0651, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 107510943,3,  0.7599, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
 107512598,3,  0.1611, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
 107516038,3,  0.4547, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 107520444,3,  0.1824, 935,  6.6964,  5.5585,  0.5641, 22.2714, 0.256E-13
 107520458,3,  0.0687, 738,  7.6882,  1.6381,  7.8300, 23.4084, 0.717E-13
 107523145,3,  0.0604, 918, 10.7633,  2.9044,  0.1653, 31.9615, 0.117E-13
 107532407,3,  0.0249, 840,  7.7438,  6.9433,  2.8547, 98.1830, 0.221E-14
 107534983,3,  0.2587, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 107542445,3,  0.2542, 966,  9.9119,  6.4980,  0.1951, 18.7848, 0.465E-13
 107543079,3,  0.4285, 452,  6.2351,  7.5343,  2.3567, 21.2046, 0.336E-13
 107547272,3,  0.0363, 699,  6.4504,  8.8400,  1.2265, 17.1602, 0.457E-13
 107548473,3,  0.0315, 750,  9.4085,  9.3255,  2.8461, 94.3108, 0.258E-14
 107549911,3,  0.1187, 588,  4.8129,  3.0288,  0.2304, 11.5069, 0.614E-13
 107553601,3,  0.0785, 912,  9.2489,  8.7622,  1.9812, 31.3038, 0.235E-13
 107559747,3,  0.3613, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
 107560176,3,  0.0301, 819,  9.3791,  7.2870,  0.2636, 44.9222, 0.418E-14
 107566341,3,  0.0703, 829,  5.8104,  3.0746,  0.2486, 13.7084, 0.549E-13
 107566489,3,  0.1124, 928,  6.4616,  5.8610,  0.1942, 17.2608, 0.428E-13
 107568818,3,  0.0936, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 107575245,3,  0.0635, 650,  6.2645,  1.6911,  0.7633, 85.7795, 0.416E-14
 107579039,3,  0.1694, 646,  7.0711,  2.2268,  5.1611, 52.7868, 0.844E-14
 107579352,3,  0.3334, 962,  7.5062,  6.7677,  0.2141, 17.2969, 0.432E-13
 107580393,3,  0.1024, 964,  8.1560,  8.2351,  1.2569, 18.2446, 0.444E-13
 107584756,3,  0.0607, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 107599117,3,  0.0960, 890,  8.9542,  1.7413,  3.8678, 63.3275, 0.871E-14
 107601547,3,  0.3894, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
 107603705,3,  0.2067, 759,  5.8975,  6.0426,  0.1600, 24.0059, 0.170E-13
 107606695,3,  0.0054, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
 107610899,3,  0.0136, 961,  6.1171,  4.6767,  0.2371, 17.3406, 0.427E-13
 107611908,3,  0.0774, 824,  9.9042,  1.3656,  1.4498, 14.7315, 0.992E-13
 107615928,3,  0.1684, 943,  8.8568,  6.2999,  3.5548, 41.6558, 0.844E-14
 107618719,3,  0.0708, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
 107619853,3,  0.0206, 146,  5.7930,  3.3175,  0.2122, 12.6817, 0.574E-13
 107620088,3,  0.4572, 545,  7.5845,  2.1084,  6.1429, 54.6594, 0.880E-14
 107620305,3,  0.0715, 961,  6.1171,  4.6767,  0.2371, 17.3406, 0.427E-13
 107623056,3,  0.1756, 122,  9.0018,  8.8392,  4.2037, 20.1405, 0.615E-13
 107625822,3,  0.2172, 874,  9.4868,  3.5144,  0.4858, 42.7582, 0.137E-13
 107626719,3,  0.6153, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 107627672,3,  0.0712, 912,  9.2489,  8.7622,  1.9812, 31.3038, 0.235E-13
 107631054,3,  0.0541, 900, 10.7861,  2.6944,  2.0177, 31.3633, 0.341E-13
 107632033,3,  0.5330, 492, 10.7941,  7.6198,  1.4338, 14.3374, 0.574E-13
 107635052,3,  0.0454, 317,  8.8601,  1.6734,  3.6374, 58.1473, 0.996E-14
 107637646,3,  0.1382, 979,  8.2395,  3.2381,  0.1645, 93.9693, 0.261E-14
 107637828,3,  0.0194, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 107638119,3,  0.0471, 849,  9.2067,  1.9172,  4.3665, 58.1734, 0.876E-14
 107642144,3,  0.1287, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
 107642406,3,  0.8286, 697,  9.0049,  3.3270,  0.1073, 55.5384, 0.386E-14
 107643796,3,  0.4615, 735,  8.5361,  2.5228,  0.8486, 50.8416, 0.105E-13
 107644133,3,  0.1585, 548,  5.0725,  1.0153,  0.1384, 26.3856, 0.296E-13
 107644431,3,  0.2280, 480,  9.6433,  2.3865,  0.2585, 38.0361, 0.140E-13
 107645253,3,  0.0616, 962,  7.5062,  6.7677,  0.2141, 17.2969, 0.432E-13
 107651486,3,  0.1037, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
 107651568,3,  0.4051, 900, 10.7861,  2.6944,  2.0177, 31.3633, 0.341E-13
 107655643,3,  0.2274, 699,  6.4504,  8.8400,  1.2265, 17.1602, 0.457E-13
 107663018,3,  0.0246, 962,  7.5062,  6.7677,  0.2141, 17.2969, 0.432E-13
 107666603,3,  0.1220, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
 107667150,3,  0.0711, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
 107668279,3,  0.0761, 610,  8.0579,  7.8520,  4.1306, 19.0059, 0.511E-13
 107669540,3,  0.3084, 735,  8.5361,  2.5228,  0.8486, 50.8416, 0.105E-13
 107671352,3,  0.3912, 928,  6.4616,  5.8610,  0.1942, 17.2608, 0.428E-13
 107671790,3,  0.0508, 512,  4.2569,  1.6975,  1.1803, 25.4945, 0.265E-13
 107672234,3,  0.1905, 928,  6.4616,  5.8610,  0.1942, 17.2608, 0.428E-13
 107676197,3,  0.0244, 924,  8.6538,  3.5904,  0.1960, 94.6994, 0.257E-14
 107677251,3,  0.0283, 480,  9.6433,  2.3865,  0.2585, 38.0361, 0.140E-13
 107681030,3,  0.0589, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 107681904,3,  0.0428, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
 107682512,3,  0.0269, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 107684503,3,  0.1635, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
 107686007,3,  0.0781, 874,  9.4868,  3.5144,  0.4858, 42.7582, 0.137E-13
 107693389,3,  0.0238, 920,  9.3786,  5.0457,  2.0736, 32.6394, 0.205E-13
 107695035,3,  0.3314, 900, 10.7861,  2.6944,  2.0177, 31.3633, 0.341E-13
 107698817,3,  0.1857, 777,  5.4362,  6.9223,  0.1067,  7.8699, 0.660E-13
 107702447,3,  0.0638, 267,  7.7758,  3.1635,  1.6883, 62.3601, 0.562E-14
 107703676,3,  0.1113, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
 107706896,3,  0.1082, 924,  8.6538,  3.5904,  0.1960, 94.6994, 0.257E-14
 107707232,3,  0.2957, 712,  4.2930,  1.7727,  1.0747, 25.2412, 0.270E-13
 107713109,3,  0.1270, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 107719221,3,  0.0040, 927,  6.4050,  3.1550,  0.1340, 23.8365, 0.315E-13
 107721167,3,  0.0314, 966,  9.9119,  6.4980,  0.1951, 18.7848, 0.465E-13
 107722855,3,  0.0588, 974,  8.7518,  5.1021,  0.3818, 91.7322, 0.262E-14
 107723507,3,  0.1746, 888,  8.8897,  5.0946,  0.4462, 93.6085, 0.255E-14
 107724283,3,  0.1248, 837,  6.1279,  5.5595,  0.2999, 61.8247, 0.361E-14
 107727019,3,  0.4792, 441,  9.4792,  7.1760,  4.3846, 20.4165, 0.627E-13
 107727063,3,  0.0753, 480,  9.6433,  2.3865,  0.2585, 38.0361, 0.140E-13
 107731480,3,  0.1651, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
 107733554,3,  0.0213, 651,  9.0047,  2.4328,  5.5811, 26.0670, 0.570E-13
 107735366,3,  0.5069, 648,  5.8835,  3.2190,  0.1661, 23.9503, 0.304E-13
 107735413,3,  0.0925, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
 107740057,3,  0.1585, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 107742224,3,  0.0660, 278,  4.9849,  6.0671,  0.2965, 27.6954, 0.638E-14
 107745060,3,  0.1166, 341,  9.6192,  2.7530,  0.1257, 60.0258, 0.359E-14
 107745987,3,  0.5519, 485,  8.4393,  8.0092,  0.6628, 44.3528, 0.669E-14
 107746590,3,  0.9809, 974,  8.7518,  5.1021,  0.3818, 91.7322, 0.262E-14
 107750548,3,  0.0218, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 107751008,3,  0.2219, 338, 10.1448,  1.7568,  4.0826, 51.5407, 0.882E-14
 107755897,3,  0.0784, 927,  6.4050,  3.1550,  0.1340, 23.8365, 0.315E-13
 107757141,3,  0.4086, 912,  9.2489,  8.7622,  1.9812, 31.3038, 0.235E-13
 107760109,3,  0.0168, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
 107760485,3,  0.0052, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 107761300,3,  0.0240, 648,  5.8835,  3.2190,  0.1661, 23.9503, 0.304E-13
 107767201,3,  0.2719, 791,  9.6943,  6.8393,  0.2414, 17.7915, 0.489E-13
 107769915,3,  0.5278, 895, 10.5530,  7.4404,  0.7902, 76.2025, 0.441E-14
 107772212,3,  0.0798, 475,  7.4930,  9.1090,  1.0194, 19.1214, 0.425E-13
 107773641,3,  0.2687, 731,  7.4285,  5.8285,  0.2929, 64.8522, 0.341E-14
 107774707,3,  0.0306, 605,  8.1931,  1.6117,  4.5981, 57.3332, 0.106E-13
 107777241,3,  0.0265, 659,  9.8276,  1.9998,  1.5994, 44.4668, 0.226E-13
 107779562,3,  0.9696, 699,  6.4504,  8.8400,  1.2265, 17.1602, 0.457E-13
 107781078,3,  0.0700, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 107781135,3,  0.0082, 891,  9.0524,  4.1505,  2.0527, 31.7265, 0.213E-13
 107781587,3,  0.0723, 791,  9.6943,  6.8393,  0.2414, 17.7915, 0.489E-13
 107784664,3,  0.0627, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
 107791493,3,  0.0891, 928,  6.4616,  5.8610,  0.1942, 17.2608, 0.428E-13
 107793232,3,  0.0702, 467,  4.0253,  2.0430,  0.1928,  7.7232, 0.732E-13
 107796366,3,  0.3410, 932,  9.1438,  1.2977,  6.7639, 76.7481, 0.922E-14
 107801774,3,  0.0127, 589,  7.6735,  8.2647,  0.6578, 42.0689, 0.621E-14
 107802969,3,  0.0141, 932,  9.1438,  1.2977,  6.7639, 76.7481, 0.922E-14
 107805784,3,  0.2871, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 107813353,3,  0.0115, 639,  9.3833,  2.7198,  0.9642, 41.5601, 0.132E-13
 107813840,3,  0.3538, 535,  9.4415,  8.8634,  0.2249, 40.9328, 0.404E-14
 107814209,3,  0.1660, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
 107823854,3,  0.0062, 133,  8.8842,  1.7457,  3.4315, 55.2515, 0.842E-14
 107828216,3,  0.2898, 243,  9.4927,  4.8721,  1.8876, 16.8176, 0.587E-13
 107828378,3,  0.0009, 882,  7.9542,  8.3332,  0.5025, 24.2239, 0.203E-13
 107828635,3,  0.1209, 974,  8.7518,  5.1021,  0.3818, 91.7322, 0.262E-14
 107842839,3,  0.0358, 571,  5.4390,  1.8193,  1.4985, 17.4116, 0.718E-13
 107844639,3,  1.0652, 545,  7.5845,  2.1084,  6.1429, 54.6594, 0.880E-14
 107845903,3,  0.2939, 874,  9.4868,  3.5144,  0.4858, 42.7582, 0.137E-13
 107846312,3,  0.0981, 945,  6.0419,  7.7415,  0.2209, 12.8850, 0.436E-13
 107848609,3,  0.2012, 968,  8.2703,  6.2760,  2.9344, 29.3238, 0.240E-13
 107854258,3,  0.1267, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
 107857446,3,  0.2117, 966,  9.9119,  6.4980,  0.1951, 18.7848, 0.465E-13
 107857500,3,  0.0184, 591,  3.6939,  1.9145,  1.1666, 15.7303, 0.408E-13
 107858341,3,  0.0048, 650,  6.2645,  1.6911,  0.7633, 85.7795, 0.416E-14
 107858409,3,  0.1720, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
 107861534,3,  0.0836, 765,  5.7843,  1.6626,  0.5956, 81.6700, 0.196E-14
 107871986,3,  0.4836, 947,  6.3480,  5.7591,  0.2499, 22.8723, 0.244E-13
 107873847,3,  0.1818, 359, 10.6593,  3.7482,  0.9302, 12.8903, 0.732E-13
 107883232,3,  0.0433, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 107884708,3,  0.0745, 895, 10.5530,  7.4404,  0.7902, 76.2025, 0.441E-14
 107885540,3,  0.1318, 791,  9.6943,  6.8393,  0.2414, 17.7915, 0.489E-13
 107885658,3,  0.2964, 735,  8.5361,  2.5228,  0.8486, 50.8416, 0.105E-13
 107887367,3,  0.0909, 250,  5.6874,  6.9709,  0.1126,  8.9682, 0.643E-13
 107887604,3,  0.0516, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
 107898648,3,  0.0908, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
 107903137,3,  0.0028, 506,  4.5308,  2.9501,  0.1998, 29.0055, 0.130E-13
 107903172,3,  0.0129, 320,  6.1046,  2.0270,  1.6722, 19.3759, 0.754E-13
 107910956,3,  0.0548, 146,  5.7930,  3.3175,  0.2122, 12.6817, 0.574E-13
 107912041,3,  0.0061, 770,  7.7964,  9.2226,  0.2585, 41.2775, 0.372E-14
 107914170,3,  0.3217, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 107919638,3,  1.3983, 974,  8.7518,  5.1021,  0.3818, 91.7322, 0.262E-14
 107921698,3,  0.1249, 918, 10.7633,  2.9044,  0.1653, 31.9615, 0.117E-13
 107922647,3,  0.0154, 480,  9.6433,  2.3865,  0.2585, 38.0361, 0.140E-13
 107923348,3,  0.3604, 754,  7.6480,  5.6693,  1.4288, 55.3524, 0.556E-14
 107925553,3,  0.0066, 648,  5.8835,  3.2190,  0.1661, 23.9503, 0.304E-13
 107927038,3,  0.5721, 472,  8.3175,  1.3369,  0.4163, 17.8164, 0.301E-13
 107931597,3,  0.0240, 782,  7.6184, 10.4525,  1.0521, 19.1151, 0.412E-13
 107932839,3,  0.2425, 326,  6.4143,  2.2104,  1.4725, 14.7962, 0.669E-13
 107934958,3,  0.0619, 824,  9.9042,  1.3656,  1.4498, 14.7315, 0.992E-13
 107939651,3,  0.2876, 659,  9.8276,  1.9998,  1.5994, 44.4668, 0.226E-13
 107939693,3,  0.6071, 631,  7.1927,  7.5495,  0.7402, 46.0529, 0.765E-14
 107944391,3,  0.1092, 759,  5.8975,  6.0426,  0.1600, 24.0059, 0.170E-13
 107945224,3,  0.0886, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 107945749,3,  0.8164, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 107947042,3,  0.0663, 981,  9.6709,  4.2289,  0.4766, 93.1963, 0.289E-14
 107947390,3,  0.1225, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 107950996,3,  0.1909, 924,  8.6538,  3.5904,  0.1960, 94.6994, 0.257E-14
 107956216,3,  0.1047, 791,  9.6943,  6.8393,  0.2414, 17.7915, 0.489E-13
 107956577,3,  0.2749, 964,  8.1560,  8.2351,  1.2569, 18.2446, 0.444E-13
 107959393,3,  0.0742, 509,  9.3647,  8.0657,  3.3640, 99.0226, 0.217E-14
 107959412,3,  0.0079, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 107961201,3,  0.0031, 737,  8.8876,  8.6622,  0.1776, 46.6202, 0.350E-14
 107962163,3,  0.1228, 786,  8.9469,  2.6664,  0.3716, 52.7839, 0.679E-14
 107962894,3,  0.0910, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
 107964331,3,  0.4621, 874,  9.4868,  3.5144,  0.4858, 42.7582, 0.137E-13
 107964749,3,  0.3635, 735,  8.5361,  2.5228,  0.8486, 50.8416, 0.105E-13
 107971075,3,  0.0039, 531,  5.0304,  1.4856,  0.0842, 50.1059, 0.839E-14
 107971793,3,  0.1054, 631,  7.1927,  7.5495,  0.7402, 46.0529, 0.765E-14
 107971898,3,  0.1195, 981,  9.6709,  4.2289,  0.4766, 93.1963, 0.289E-14
 107972293,3,  0.2435, 339,  4.7625,  5.8355,  0.1143,  8.2147, 0.505E-13
 107973353,3,  0.0745, 979,  8.2395,  3.2381,  0.1645, 93.9693, 0.261E-14
 107975524,3,  0.2010, 935,  6.6964,  5.5585,  0.5641, 22.2714, 0.256E-13
 107977679,3,  0.2605, 974,  8.7518,  5.1021,  0.3818, 91.7322, 0.262E-14
 107981377,3,  0.2504, 735,  8.5361,  2.5228,  0.8486, 50.8416, 0.105E-13
 107981380,3,  0.2919, 914,  4.4722,  2.2303,  0.5190, 42.1253, 0.972E-14
 107981417,3,  0.0300, 719,  8.0215,  1.8046,  4.4295, 57.4328, 0.979E-14
 107983806,3,  0.1416, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 107985062,3,  0.5273, 651,  9.0047,  2.4328,  5.5811, 26.0670, 0.570E-13
 107986758,3,  0.0849, 428,  6.7957,  6.1534,  2.4435, 17.7983, 0.478E-13
 107994079,3,  0.0115, 459,  5.1351,  5.5223,  0.6793, 30.9111, 0.977E-14
 107994626,3,  0.0048, 612,  5.6559,  5.2837,  0.1106, 53.1298, 0.392E-14
 107999122,3,  0.2145, 912,  9.2489,  8.7622,  1.9812, 31.3038, 0.235E-13
 108000710,3,  0.2033, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
