object_id,submodel,sim_av,stretch,color
  99025540,1,   0,  0.9864,  0.6663
  99030674,1,   0,  0.9769,  0.5980
  99032148,1,   0,  1.1706,  0.2157
  99036040,1,   0,  0.9844,  0.5998
  99040496,1,   0,  0.9460,  0.6522
  99040857,1,   0,  0.9854,  0.5045
  99046320,1,   0,  0.9666,  0.6387
  99046617,1,   0,  1.1520,  0.3979
  99047115,1,   0,  0.9255,  0.8971
  99050665,1,   0,  0.7841,  0.7002
  99055829,1,   0,  0.9636,  0.6316
  99059252,1,   0,  1.0508,  0.2898
  99059568,1,   0,  1.0498,  0.3182
  99060262,1,   0,  1.0358,  0.6027
  99061479,1,   0,  0.9584,  0.3395
  99067184,1,   0,  0.8544,  0.7793
  99071128,1,   0,  0.8025,  0.9454
  99074144,1,   0,  0.9377,  0.4751
  99074984,1,   0,  1.0739,  0.4805
  99075862,1,   0,  0.9715,  0.5186
  99075926,1,   0,  0.9534,  0.4721
  99087241,1,   0,  1.0587,  0.2878
  99087996,1,   0,  0.9533,  0.5460
  99093380,1,   0,  0.8662,  0.8874
  99096139,1,   0,  0.9044,  0.5916
  99097273,1,   0,  0.9500,  0.7746
  99101189,1,   0,  0.8334,  0.8357
  99102275,1,   0,  0.9811,  0.6413
  99103420,1,   0,  1.0026,  0.4157
  99105738,1,   0,  1.0396,  0.4039
  99107960,1,   0,  1.0381,  0.4125
  99108070,1,   0,  0.9477,  0.4510
  99110290,1,   0,  0.8612,  0.5653
  99110954,1,   0,  0.9596,  0.4151
  99111185,1,   0,  0.9424,  0.7305
  99111653,1,   0,  0.8915,  0.4642
  99112544,1,   0,  0.9843,  0.2555
  99113866,1,   0,  0.9459,  0.4806
  99114186,1,   0,  1.0931,  0.4337
  99117534,1,   0,  1.0209,  0.5841
  99119591,1,   0,  1.0439,  0.4566
  99121255,1,   0,  0.9792,  0.5672
  99125184,1,   0,  1.0742,  0.5742
  99127557,1,   0,  0.9074,  0.8918
  99133385,1,   0,  0.8978,  0.5656
  99133808,1,   0,  1.0890,  0.2511
  99141306,1,   0,  0.9886,  0.4834
  99143098,1,   0,  0.9274,  0.8312
  99145210,1,   0,  1.0212,  0.3402
  99145920,1,   0,  1.1263,  0.2880
  99148192,1,   0,  0.9781,  0.4290
  99150952,1,   0,  1.0301,  0.5299
  99153130,1,   0,  1.0836,  0.3593
  99155378,1,   0,  1.0655,  0.4405
  99157329,1,   0,  1.0521,  0.1759
  99163761,1,   0,  1.1797,  0.4084
  99166377,1,   0,  0.8775,  0.5023
  99170424,1,   0,  0.8912,  0.4761
  99176884,1,   0,  1.0430,  0.6522
  99179234,1,   0,  1.0088,  0.4077
  99181405,1,   0,  1.1129,  0.2819
  99183125,1,   0,  1.0686,  0.1652
  99183315,1,   0,  0.9959,  0.5544
  99188250,1,   0,  0.7888,  0.6810
  99190668,1,   0,  0.8600,  0.8187
  99192864,1,   0,  0.9318,  0.5741
  99199770,1,   0,  0.8807,  0.8068
  99201183,1,   0,  1.0950,  0.4498
  99201878,1,   0,  1.0966,  0.1063
  99202943,1,   0,  0.8858,  0.6223
  99210797,1,   0,  0.9620,  0.5476
  99212009,1,   0,  1.0076,  0.5770
  99212403,1,   0,  0.9811,  0.4926
  99212742,1,   0,  1.1954,  0.2873
  99216641,1,   0,  0.8661,  0.8022
  99218862,1,   0,  0.9058,  0.7067
  99224573,1,   0,  1.0341,  0.4256
  99226010,1,   0,  0.9927,  0.4802
  99226269,1,   0,  1.1682,  0.2289
  99227851,1,   0,  0.9949,  0.4457
  99231279,1,   0,  0.9784,  0.7175
  99231301,1,   0,  1.0571,  0.5737
  99233225,1,   0,  1.1203,  0.4038
  99236994,1,   0,  1.0723,  0.4703
  99239488,1,   0,  1.0274,  0.4628
  99246413,1,   0,  0.9560,  0.3633
  99246485,1,   0,  0.8722,  0.7842
  99247292,1,   0,  1.1164,  0.2975
  99249071,1,   0,  1.0299,  0.2451
  99249584,1,   0,  0.9982,  0.4317
  99250028,1,   0,  1.0210,  0.4186
  99253682,1,   0,  1.1367,  0.2204
  99258174,1,   0,  1.0649,  0.5657
  99261248,1,   0,  1.1188,  0.5800
  99266976,1,   0,  0.9953,  0.5682
  99268882,1,   0,  1.0676,  0.4525
  99269018,1,   0,  0.9521,  0.2768
  99274671,1,   0,  0.8485,  0.8583
  99275726,1,   0,  1.1373,  0.1659
  99275804,1,   0,  1.0205,  0.7030
  99277108,1,   0,  0.8494,  0.7922
  99277996,1,   0,  0.9310,  0.3295
  99280300,1,   0,  0.8811,  0.5434
  99286510,1,   0,  0.9366,  0.6946
  99287971,1,   0,  0.8353,  0.5913
  99291337,1,   0,  1.0671,  0.3642
  99292715,1,   0,  1.0993,  0.2359
  99296361,1,   0,  1.0077,  0.5517
  99307735,1,   0,  1.1957,  0.3091
  99310027,1,   0,  1.1439,  0.4999
  99310995,1,   0,  0.9323,  0.6353
  99311002,1,   0,  1.0951,  0.4051
  99317738,1,   0,  1.0305,  0.5065
  99322832,1,   0,  1.1778,  0.2148
  99323804,1,   0,  0.9916,  0.4164
  99325295,1,   0,  1.0615,  0.3810
  99327116,1,   0,  1.1193,  0.1078
  99327495,1,   0,  0.9835,  0.7121
  99330879,1,   0,  1.0613,  0.4566
  99332342,1,   0,  1.0442,  0.6467
  99333785,1,   0,  0.9060,  0.4406
  99340313,1,   0,  0.9560,  0.3608
  99341620,1,   0,  1.0279,  0.4178
  99348760,1,   0,  0.7929,  0.7152
  99349002,1,   0,  0.9387,  0.7489
  99352976,1,   0,  0.9216,  0.5978
  99356820,1,   0,  0.9542,  0.4805
  99358303,1,   0,  1.2081,  0.1178
  99363123,1,   0,  0.9602,  0.4713
  99363815,1,   0,  1.1040,  0.3451
  99363821,1,   0,  0.9861,  0.2877
  99365108,1,   0,  0.9460,  0.7597
  99369743,1,   0,  0.8168,  0.7178
  99370982,1,   0,  1.0833,  0.5222
  99382815,1,   0,  1.0251,  0.4461
  99385834,1,   0,  0.9847,  0.5362
  99394582,1,   0,  0.9924,  0.6671
  99395327,1,   0,  1.0851,  0.3147
  99396523,1,   0,  0.9280,  0.5719
  99397167,1,   0,  0.9310,  0.6656
  99399395,1,   0,  0.9956,  0.5238
  99406993,1,   0,  1.0604,  0.6986
  99409193,1,   0,  0.9699,  0.5265
  99412344,1,   0,  0.9974,  0.5626
  99413845,1,   0,  1.0523,  0.3413
  99414601,1,   0,  1.0224,  0.6147
  99415629,1,   0,  0.9512,  0.4770
  99415942,1,   0,  1.1210,  0.4756
  99417412,1,   0,  0.9572,  0.4746
  99417463,1,   0,  0.9917,  0.5468
  99434245,1,   0,  1.0194,  0.6803
  99440909,1,   0,  0.9304,  0.4066
  99443708,1,   0,  0.9283,  0.7871
  99443747,1,   0,  1.0443,  0.6472
  99445164,1,   0,  0.9655,  0.6221
  99448675,1,   0,  1.1256,  0.4644
  99450575,1,   0,  0.9183,  0.8340
  99451342,1,   0,  0.9606,  0.6290
  99454397,1,   0,  1.0735,  0.1795
  99460295,1,   0,  0.8424,  0.5470
  99466183,1,   0,  1.0490,  0.4262
  99470760,1,   0,  1.0671,  0.4121
  99476083,1,   0,  1.0069,  0.5173
  99484617,1,   0,  1.0067,  0.3388
  99484938,1,   0,  0.8861,  0.8380
  99486248,1,   0,  1.0440,  0.4203
  99489248,1,   0,  1.0305,  0.5554
  99489957,1,   0,  0.8978,  0.8696
  99490857,1,   0,  0.9898,  0.7749
  99494914,1,   0,  1.0556,  0.4459
  99498347,1,   0,  0.7808,  0.7936
  99507116,1,   0,  1.0839,  0.5358
  99510284,1,   0,  1.1463,  0.2211
  99513988,1,   0,  0.9389,  0.5511
  99524255,1,   0,  1.1370,  0.2836
  99531889,1,   0,  1.0302,  0.4107
  99532537,1,   0,  1.0134,  0.7847
  99549320,1,   0,  0.8865,  0.5807
  99549646,1,   0,  0.8750,  0.7120
  99551228,1,   0,  1.0950,  0.5027
  99554824,1,   0,  0.8661,  0.7404
  99563447,1,   0,  0.9708,  0.4034
  99564618,1,   0,  0.9694,  0.2735
  99566536,1,   0,  1.1580,  0.3156
  99569743,1,   0,  0.9543,  0.5738
  99571101,1,   0,  1.1115,  0.2921
  99577595,1,   0,  1.0720,  0.6218
  99607749,1,   0,  1.0048,  0.5104
  99615319,1,   0,  1.0092,  0.3580
  99616232,1,   0,  1.0916,  0.5814
  99627041,1,   0,  0.9386,  0.4642
  99628390,1,   0,  0.9740,  0.4083
  99629371,1,   0,  0.7914,  0.8451
  99634346,1,   0,  0.9351,  0.7297
  99635799,1,   0,  0.7844,  0.7825
  99637781,1,   0,  1.0767,  0.0343
  99638583,1,   0,  0.9017,  0.5074
  99646083,1,   0,  1.0566,  0.4291
  99647385,1,   0,  0.9768,  0.5848
  99647619,1,   0,  0.9611,  0.6681
  99647801,1,   0,  0.9185,  0.6626
  99653743,1,   0,  0.9311,  0.5931
  99657638,1,   0,  1.0333,  0.4184
  99657775,1,   0,  1.0816,  0.6126
  99661586,1,   0,  1.0036,  0.7131
  99669136,1,   0,  0.9314,  0.5226
  99670854,1,   0,  1.0936,  0.1528
  99675550,1,   0,  1.0683,  0.2828
  99676161,1,   0,  0.9527,  0.6927
  99684511,1,   0,  1.1258,  0.2026
  99685225,1,   0,  0.9335,  0.5501
  99686053,1,   0,  1.0653,  0.7521
  99686660,1,   0,  0.9880,  0.4227
  99689698,1,   0,  1.1502,  0.4872
  99694698,1,   0,  0.9862,  0.4721
  99697587,1,   0,  1.0538,  0.3961
  99702001,1,   0,  1.1719,  0.1391
  99704262,1,   0,  1.0730,  0.1907
  99704912,1,   0,  1.0381,  0.5835
  99710522,1,   0,  1.1314,  0.2236
  99712513,1,   0,  1.0493,  0.4493
  99715844,1,   0,  1.1608,  0.4262
  99716574,1,   0,  1.0255,  0.6279
  99717268,1,   0,  1.0271,  0.5571
  99726427,1,   0,  1.0040,  0.7339
  99728129,1,   0,  0.9498,  0.5848
  99730972,1,   0,  0.9691,  0.6286
  99732090,1,   0,  1.0736,  0.3050
  99734106,1,   0,  1.0275,  0.1685
  99748289,1,   0,  1.1051,  0.2018
  99754806,1,   0,  1.0351,  0.5909
  99756688,1,   0,  0.9523,  0.3259
  99757390,1,   0,  1.0414,  0.2846
  99757657,1,   0,  0.9333,  0.6104
  99760851,1,   0,  0.8658,  0.7783
  99769951,1,   0,  0.8992,  0.9296
  99772329,1,   0,  0.8523,  0.6687
  99775031,1,   0,  0.8064,  0.8509
  99775775,1,   0,  0.9237,  0.3862
  99776404,1,   0,  1.1956,  0.2489
  99778524,1,   0,  0.9147,  0.6840
  99782300,1,   0,  0.8497,  0.8443
  99783931,1,   0,  1.0552,  0.5616
  99786172,1,   0,  1.0829,  0.3825
  99786446,1,   0,  0.9509,  0.4068
  99791259,1,   0,  0.9381,  0.6470
  99794091,1,   0,  0.8665,  0.8040
  99799621,1,   0,  0.8653,  0.7945
  99802482,1,   0,  1.0432,  0.3920
  99808886,1,   0,  1.0000,  0.6436
  99811260,1,   0,  0.9759,  0.5112
  99815214,1,   0,  1.0707,  0.5860
  99825926,1,   0,  1.0904,  0.5367
  99828057,1,   0,  0.9285,  0.7857
  99832648,1,   0,  0.8855,  0.9312
  99836617,1,   0,  1.0549,  0.4278
  99836793,1,   0,  1.0548,  0.3542
  99839011,1,   0,  1.0735,  0.5775
  99844486,1,   0,  0.9510,  0.3912
  99847767,1,   0,  0.9655,  0.7055
  99851235,1,   0,  1.1175,  0.2617
  99855652,1,   0,  0.9391,  0.5242
  99856840,1,   0,  0.8839,  0.6960
  99857326,1,   0,  0.7495,  0.8127
  99869783,1,   0,  1.0209,  0.4656
  99870042,1,   0,  1.0436,  0.2872
  99872051,1,   0,  1.1951,  0.3124
  99883666,1,   0,  1.0417,  0.6859
  99884491,1,   0,  0.8558,  0.6917
  99888208,1,   0,  0.9418,  0.6983
  99894191,1,   0,  1.0172,  0.4073
  99896225,1,   0,  0.9500,  0.6771
  99901867,1,   0,  1.0374,  0.4949
  99902518,1,   0,  0.9860,  0.3220
  99908320,1,   0,  1.0992,  0.4873
  99914248,1,   0,  1.0481,  0.4317
  99914368,1,   0,  0.9468,  0.6825
  99918891,1,   0,  0.9700,  0.6561
  99923391,1,   0,  0.9703,  0.7472
  99924180,1,   0,  1.0418,  0.3844
  99925938,1,   0,  0.8879,  0.8086
  99926891,1,   0,  0.9913,  0.5236
  99931525,1,   0,  0.8485,  0.6717
  99932236,1,   0,  0.8710,  0.5800
  99934338,1,   0,  0.8618,  0.5163
  99935981,1,   0,  0.9818,  0.5415
  99938039,1,   0,  0.9091,  0.6001
  99940464,1,   0,  1.1019,  0.3788
  99940515,1,   0,  1.1349,  0.3674
  99943957,1,   0,  1.0739,  0.3730
  99948673,1,   0,  0.9985,  0.4191
  99948861,1,   0,  1.0760,  0.4294
  99950779,1,   0,  1.0071,  0.5011
  99951860,1,   0,  1.0823,  0.2466
  99955103,1,   0,  0.9311,  0.5823
  99961496,1,   0,  1.0360,  0.5685
  99971072,1,   0,  1.0727,  0.3714
  99973378,1,   0,  0.8721,  0.8265
  99977312,1,   0,  1.0090,  0.5836
  99978060,1,   0,  1.0174,  0.2425
  99981592,1,   0,  1.0032,  0.3745
  99984432,1,   0,  0.9785,  0.4637
  99984520,1,   0,  0.8721,  0.7053
  99985738,1,   0,  1.1737,  0.3319
  99992432,1,   0,  1.1144,  0.4122
  99993956,1,   0,  1.0345,  0.5279
  99999446,1,   0,  0.8505,  0.7465
 100002039,1,   0,  0.9749,  0.6214
 100002358,1,   0,  0.9121,  0.5486
 100004147,1,   0,  0.9268,  0.6460
 100005045,1,   0,  0.9185,  0.5291
 100006195,1,   0,  1.0606,  0.3768
 100007123,1,   0,  0.8843,  0.6992
 100017456,1,   0,  0.9146,  0.7183
 100023292,1,   0,  0.9439,  0.4200
 100030325,1,   0,  0.9647,  0.5329
 100035645,1,   0,  1.1084,  0.3779
 100048761,1,   0,  1.0554,  0.3754
 100050313,1,   0,  0.8363,  0.7935
 100051919,1,   0,  1.0933,  0.2403
 100053655,1,   0,  0.9283,  0.6761
 100055624,1,   0,  0.8066,  0.5874
 100055895,1,   0,  0.9930,  0.5928
 100056437,1,   0,  0.9835,  0.3665
 100058469,1,   0,  1.1435,  0.1376
 100059854,1,   0,  0.9868,  0.3810
 100066663,1,   0,  1.1767,  0.3681
 100074491,1,   0,  0.9561,  0.6318
 100078267,1,   0,  1.0799,  0.4905
 100084169,1,   0,  1.1235,  0.2809
 100090789,1,   0,  0.8221,  0.7083
 100091960,1,   0,  1.1645,  0.0258
 100092926,1,   0,  1.2179,  0.2034
 100095132,1,   0,  0.8659,  0.7416
 100096846,1,   0,  1.0861,  0.5205
 100097556,1,   0,  0.7121,  0.7321
 100100442,1,   0,  0.9566,  0.6346
 100104657,1,   0,  0.9667,  0.5840
 100107142,1,   0,  0.9915,  0.3825
 100113174,1,   0,  1.0401,  0.6093
 100113251,1,   0,  1.0235,  0.4187
 100119388,1,   0,  0.8661,  0.4803
 100121559,1,   0,  0.9631,  0.4613
 100123159,1,   0,  1.0317,  0.5449
 100129182,1,   0,  0.9793,  0.4024
 100131403,1,   0,  1.1114,  0.2524
 100137117,1,   0,  1.0380,  0.3751
 100139912,1,   0,  0.8449,  0.3979
 100140486,1,   0,  1.0289,  0.5954
 100146394,1,   0,  0.9302,  0.6124
 100147172,1,   0,  0.8250,  0.7461
 100147329,1,   0,  1.0090,  0.4759
 100150868,1,   0,  0.9298,  0.5384
 100154474,1,   0,  1.0355,  0.4407
 100155236,1,   0,  0.9777,  0.6508
 100165007,1,   0,  1.1752,  0.2678
 100167900,1,   0,  0.8425,  0.7243
 100167965,1,   0,  0.9856,  0.5262
 100172691,1,   0,  1.0299,  0.4830
 100179039,1,   0,  1.0915,  0.4085
 100182849,1,   0,  1.0320,  0.5386
 100183566,1,   0,  1.0416,  0.5055
 100186346,1,   0,  0.9241,  0.6279
 100187267,1,   0,  0.9769,  0.5222
 100188769,1,   0,  0.9577,  0.5033
 100190306,1,   0,  0.9117,  0.5951
 100193376,1,   0,  1.0602,  0.5019
 100196573,1,   0,  1.0134,  0.6121
 100199073,1,   0,  1.0482,  0.3825
 100200592,1,   0,  1.0131,  0.5668
 100200754,1,   0,  1.0421,  0.5625
 100200838,1,   0,  1.0285,  0.2840
 100201068,1,   0,  1.0131,  0.5784
 100208751,1,   0,  1.2055,  0.2573
 100218642,1,   0,  1.0280,  0.4201
 100226891,1,   0,  0.8232,  0.6729
 100233538,1,   0,  1.0259,  0.4014
 100234012,1,   0,  1.0305,  0.5956
 100236384,1,   0,  1.0373,  0.3918
 100241010,1,   0,  0.9638,  0.5158
 100247073,1,   0,  0.7416,  0.6004
 100254636,1,   0,  0.9697,  0.4231
 100258369,1,   0,  1.0510,  0.4317
 100260825,1,   0,  1.0701,  0.3299
 100262527,1,   0,  0.8574,  0.5625
 100262885,1,   0,  0.9740,  0.4624
 100263999,1,   0,  0.9600,  0.5014
 100266706,1,   0,  0.9977,  0.2925
 100274584,1,   0,  0.8086,  0.8059
 100275803,1,   0,  1.0513,  0.5023
 100279326,1,   0,  0.9915,  0.5759
 100283112,1,   0,  1.2211,  0.4079
 100283659,1,   0,  1.0264,  0.3769
 100286733,1,   0,  0.8586,  0.7946
 100289074,1,   0,  0.9110,  0.8023
 100291155,1,   0,  1.0934,  0.5594
 100296667,1,   0,  1.0158,  0.5025
 100302983,1,   0,  0.9894,  0.3724
 100307489,1,   0,  1.0453,  0.5931
 100309827,1,   0,  0.9721,  0.7188
 100312553,1,   0,  0.9751,  0.5205
 100318548,1,   0,  0.8422,  0.7975
 100318761,1,   0,  1.0508,  0.4072
 100327408,1,   0,  0.9366,  0.5290
 100332216,1,   0,  0.9437,  0.4600
 100338589,1,   0,  1.0376,  0.3270
 100344757,1,   0,  0.9804,  0.4098
 100348374,1,   0,  0.9899,  0.6268
 100349538,1,   0,  0.9967,  0.2774
 100359648,1,   0,  0.8983,  0.6055
 100362669,1,   0,  0.9558,  0.5806
 100362811,1,   0,  1.1797,  0.2374
 100367987,1,   0,  0.9668,  0.5842
 100372319,1,   0,  1.0578,  0.3618
 100372711,1,   0,  1.1764,  0.2241
 100375213,1,   0,  0.9264,  0.6058
 100377736,1,   0,  0.9996,  0.4856
 100383336,1,   0,  1.0345,  0.4652
 100385354,1,   0,  1.0855,  0.3527
 100388104,1,   0,  1.0225,  0.4607
 100390729,1,   0,  0.8859,  0.6948
 100392057,1,   0,  1.1296,  0.4431
 100394946,1,   0,  1.0683,  0.3049
 100396859,1,   0,  1.1235,  0.2133
 100402846,1,   0,  0.9549,  0.5970
 100413152,1,   0,  0.9236,  0.5752
 100415627,1,   0,  0.9481,  0.7302
 100416716,1,   0,  1.1018,  0.3389
 100418366,1,   0,  0.9223,  0.5275
 100431139,1,   0,  0.9602,  0.4084
 100439128,1,   0,  0.8188,  0.9099
 100442506,1,   0,  1.0454,  0.3259
 100450849,1,   0,  1.0263,  0.4823
 100454490,1,   0,  0.9424,  0.3792
 100456698,1,   0,  1.1235,  0.3291
 100457347,1,   0,  0.9411,  0.7695
 100459206,1,   0,  1.0763,  0.2981
 100460440,1,   0,  1.0028,  0.4062
 100461947,1,   0,  1.0900,  0.3463
 100470772,1,   0,  0.9329,  0.6074
 100476713,1,   0,  0.9376,  0.3663
 100479370,1,   0,  0.9257,  0.7805
 100490438,1,   0,  1.1695,  0.1317
 100491928,1,   0,  1.0423,  0.6110
 100493291,1,   0,  1.0718,  0.4012
 100497283,1,   0,  1.0480,  0.6123
 100499642,1,   0,  1.0426,  0.5563
 100500709,1,   0,  0.9744,  0.6062
 100505492,1,   0,  1.0456,  0.5474
 100509232,1,   0,  0.7960,  0.9396
 100510003,1,   0,  0.9855,  0.4292
 100510143,1,   0,  1.1280,  0.4563
 100510832,1,   0,  0.9717,  0.6160
 100511128,1,   0,  0.7727,  0.8194
 100518434,1,   0,  1.0831,  0.3069
 100524132,1,   0,  1.1046,  0.2254
 100525050,1,   0,  0.8715,  0.7166
 100527461,1,   0,  0.9380,  0.8320
 100528714,1,   0,  1.0923,  0.4576
 100532485,1,   0,  0.9570,  0.7014
 100537924,1,   0,  0.9052,  0.7920
 100539795,1,   0,  1.1488,  0.3279
 100542470,1,   0,  1.0898,  0.2044
 100551690,1,   0,  1.1642,  0.3248
 100553582,1,   0,  0.9835,  0.6682
 100556819,1,   0,  0.9340,  0.5680
 100557401,1,   0,  0.8877,  0.5333
 100566805,1,   0,  0.9020,  0.6916
 100567675,1,   0,  1.0233,  0.6867
 100572308,1,   0,  0.8406,  0.5879
 100576357,1,   0,  0.8898,  0.7674
 100577207,1,   0,  1.1351,  0.1544
 100577501,1,   0,  0.9168,  0.6170
 100579103,1,   0,  1.0457,  0.4642
 100582049,1,   0,  1.1232,  0.4047
 100584984,1,   0,  0.9162,  0.7488
 100587531,1,   0,  0.9336,  0.7945
 100589625,1,   0,  0.8350,  0.6866
 100591479,1,   0,  1.0705,  0.3822
 100594136,1,   0,  1.1029,  0.1907
 100601117,1,   0,  1.0419,  0.3731
 100602764,1,   0,  0.8798,  0.3944
 100602856,1,   0,  1.0434,  0.5110
 100605458,1,   0,  0.8842,  0.6452
 100605963,1,   0,  0.9529,  0.5569
 100607733,1,   0,  0.9953,  0.5029
 100615353,1,   0,  0.8983,  0.6985
 100616917,1,   0,  0.9480,  0.4381
 100617620,1,   0,  0.9864,  0.3345
 100617757,1,   0,  0.8101,  0.7558
 100619847,1,   0,  0.9962,  0.6448
 100623882,1,   0,  0.8409,  0.5008
 100628944,1,   0,  1.0012,  0.1973
 100630917,1,   0,  1.0330,  0.3613
 100638540,1,   0,  1.2087,  0.2869
 100639714,1,   0,  0.8133,  0.9623
 100641776,1,   0,  0.8587,  0.7868
 100650139,1,   0,  0.9886,  0.7154
 100655342,1,   0,  1.1008,  0.4188
 100656073,1,   0,  0.9238,  0.7867
 100656802,1,   0,  0.9946,  0.5979
 100667172,1,   0,  0.9922,  0.6310
 100668386,1,   0,  0.9636,  0.4801
 100670974,1,   0,  0.9249,  0.5945
 100672365,1,   0,  1.0297,  0.2937
 100680291,1,   0,  1.0063,  0.5285
 100681283,1,   0,  1.1024,  0.2568
 100686927,1,   0,  0.9801,  0.4393
 100690168,1,   0,  0.8690,  0.6051
 100692177,1,   0,  0.8872,  0.4475
 100698763,1,   0,  1.1357,  0.4680
 100701696,1,   0,  0.9629,  0.4720
 100708481,1,   0,  0.9360,  0.7806
 100710408,1,   0,  0.9525,  0.5885
 100712640,1,   0,  1.0897,  0.3783
 100718197,1,   0,  1.0427,  0.3277
 100722675,1,   0,  1.0048,  0.1917
 100724218,1,   0,  0.9150,  0.4926
 100731491,1,   0,  0.7321,  0.7771
 100738149,1,   0,  0.9741,  0.2913
 100738887,1,   0,  1.1190,  0.3825
 100740010,1,   0,  0.9781,  0.7566
 100742104,1,   0,  0.8399,  0.7356
 100743462,1,   0,  0.8990,  0.7679
 100746734,1,   0,  1.0933,  0.4503
 100747205,1,   0,  1.0659,  0.4068
 100757403,1,   0,  1.0463,  0.4348
 100759791,1,   0,  0.9671,  0.4487
 100760777,1,   0,  0.9080,  0.5596
 100761754,1,   0,  1.0889,  0.5441
 100762616,1,   0,  0.9389,  0.5276
 100765603,1,   0,  1.2051,  0.1453
 100767489,1,   0,  1.0434,  0.5213
 100770162,1,   0,  1.0475,  0.2602
 100771694,1,   0,  0.9894,  0.5673
 100772180,1,   0,  1.1852,  0.4574
 100778304,1,   0,  0.8733,  0.5283
 100780628,1,   0,  1.1275,  0.2106
 100783978,1,   0,  0.9204,  0.4110
 100787378,1,   0,  1.0553,  0.2994
 100789135,1,   0,  1.0779,  0.4985
 100791659,1,   0,  1.0013,  0.7010
 100796961,1,   0,  0.8932,  0.6582
 100799020,1,   0,  0.9630,  0.8583
 100801057,1,   0,  1.0081,  0.7322
 100802672,1,   0,  0.9917,  0.6131
 100807728,1,   0,  1.1107,  0.4965
 100811181,1,   0,  0.9229,  0.6439
 100819696,1,   0,  1.0139,  0.4889
 100820783,1,   0,  0.9397,  0.4858
 100820861,1,   0,  1.0132,  0.5362
 100821617,1,   0,  1.0227,  0.5911
 100821797,1,   0,  0.9087,  0.4298
 100824052,1,   0,  0.9040,  0.6425
 100825335,1,   0,  1.0670,  0.4726
 100825717,1,   0,  0.7702,  0.8268
 100828557,1,   0,  0.7247,  0.8027
 100833980,1,   0,  0.9568,  0.7039
 100834402,1,   0,  0.9015,  0.7261
 100834782,1,   0,  1.0776,  0.6872
 100836711,1,   0,  0.9281,  0.6578
 100838068,1,   0,  0.8921,  0.4841
 100840903,1,   0,  1.1301,  0.4988
 100844200,1,   0,  0.9186,  0.7084
 100845448,1,   0,  0.8275,  0.8963
 100846060,1,   0,  0.9003,  0.4848
 100847301,1,   0,  1.0014,  0.4768
 100848301,1,   0,  1.0611,  0.0797
 100849940,1,   0,  1.0280,  0.5143
 100851894,1,   0,  0.8382,  0.9840
 100852255,1,   0,  1.0415,  0.4910
 100853354,1,   0,  0.8924,  0.3794
 100853357,1,   0,  1.1287,  0.2392
 100859106,1,   0,  0.8833,  0.4903
 100859985,1,   0,  0.9914,  0.6862
 100870740,1,   0,  1.0762,  0.5372
 100880751,1,   0,  0.9743,  0.4944
 100882471,1,   0,  0.9695,  0.6894
 100883917,1,   0,  0.9735,  0.5186
 100884833,1,   0,  1.0791,  0.5670
 100890198,1,   0,  1.0486,  0.5703
 100891020,1,   0,  1.0765,  0.2452
 100894258,1,   0,  1.0222,  0.5573
 100894564,1,   0,  1.0842,  0.5207
 100895504,1,   0,  1.0931,  0.4154
 100899361,1,   0,  0.8018,  0.6645
 100903510,1,   0,  0.9963,  0.2488
 100927619,1,   0,  1.0145,  0.4692
 100928172,1,   0,  1.0636,  0.3272
 100928183,1,   0,  1.0298,  0.4895
 100931282,1,   0,  0.9585,  0.4214
 100932179,1,   0,  0.9487,  0.4649
 100933380,1,   0,  1.0290,  0.3782
 100939662,1,   0,  0.9103,  0.4997
 100947385,1,   0,  0.9706,  0.4616
 100948145,1,   0,  0.8718,  0.8958
 100951024,1,   0,  1.0342,  0.7513
 100954205,1,   0,  1.0225,  0.3960
 100959182,1,   0,  0.9742,  0.6509
 100964215,1,   0,  0.9249,  0.4887
 100964233,1,   0,  1.0252,  0.4536
 100964589,1,   0,  1.0373,  0.2961
 100976717,1,   0,  0.9775,  0.3997
 100977123,1,   0,  1.0919,  0.6126
 100978465,1,   0,  0.9848,  0.4995
 100978780,1,   0,  1.0521,  0.4676
 100978900,1,   0,  0.9047,  0.6325
 100984982,1,   0,  1.1357,  0.4973
 100987860,1,   0,  1.0563,  0.5953
 100990890,1,   0,  1.0709,  0.4158
 100995460,1,   0,  1.0388,  0.3821
 100996266,1,   0,  1.0180,  0.4270
 101000526,1,   0,  1.0173,  0.3780
 101000541,1,   0,  1.0168,  0.3534
 101003194,1,   0,  0.9489,  0.7994
 101005909,1,   0,  0.9949,  0.6065
 101011571,1,   0,  1.0624,  0.6287
 101019025,1,   0,  0.8738,  0.6985
 101026256,1,   0,  0.9388,  0.7202
 101035231,1,   0,  0.9915,  0.7425
 101036041,1,   0,  1.0309,  0.3918
 101036058,1,   0,  0.9290,  0.8154
 101038113,1,   0,  0.9245,  0.6547
 101038448,1,   0,  0.8842,  0.5451
 101042080,1,   0,  0.9219,  0.5651
 101045003,1,   0,  0.9260,  0.4897
 101053205,1,   0,  0.9833,  0.5598
 101054122,1,   0,  0.8739,  0.5642
 101058163,1,   0,  0.9920,  0.7424
 101058669,1,   0,  0.9167,  0.3882
 101066094,1,   0,  0.9460,  0.6549
 101072572,1,   0,  0.8940,  0.4999
 101072619,1,   0,  0.9705,  0.2562
 101075448,1,   0,  1.0875,  0.3144
 101075604,1,   0,  0.9829,  0.6078
