object_id,submodel,sim_av,non1a_template_index
  94270247,1,   0, 105
  94271055,1,   0, 234
  94272078,1,   0, 104
  94272280,1,   0, 234
  94272396,1,   0, 234
  94273583,1,   0, 202
  94274837,1,   0, 212
  94275763,1,   0, 205
  94280680,1,   0, 103
  94282952,1,   0, 218
  94283482,1,   0, 103
  94285768,1,   0, 104
  94286294,1,   0, 105
  94288081,1,   0, 234
  94293021,1,   0, 105
  94293434,1,   0, 202
  94297840,1,   0, 212
  94299789,1,   0, 105
  94299940,1,   0, 203
  94301991,1,   0, 217
  94308542,1,   0, 205
  94311603,1,   0, 217
  94312102,1,   0, 103
  94312218,1,   0, 202
  94316230,1,   0, 234
  94321048,1,   0, 101
  94321396,1,   0, 234
  94322205,1,   0, 218
  94324005,1,   0, 101
  94325482,1,   0, 104
  94327365,1,   0, 218
  94328362,1,   0, 105
  94328616,1,   0, 103
  94328801,1,   0, 217
  94328999,1,   0, 217
  94329766,1,   0, 218
  94331112,1,   0, 218
  94331457,1,   0, 218
  94331828,1,   0, 218
  94332315,1,   0, 104
  94332460,1,   0, 234
  94333664,1,   0, 104
  94333744,1,   0, 234
  94335488,1,   0, 103
  94339851,1,   0, 104
  94340388,1,   0, 202
  94340578,1,   0, 101
  94342760,1,   0, 105
  94344309,1,   0, 203
  94352277,1,   0, 205
  94353174,1,   0, 234
  94353856,1,   0, 203
  94357221,1,   0, 234
  94358806,1,   0, 218
  94359048,1,   0, 212
  94359645,1,   0, 234
  94365162,1,   0, 212
  94365672,1,   0, 234
  94366871,1,   0, 205
  94371078,1,   0, 234
  94373652,1,   0, 218
  94374414,1,   0, 218
  94374465,1,   0, 218
  94374606,1,   0, 104
  94375984,1,   0, 218
  94376262,1,   0, 212
  94378922,1,   0, 203
  94378945,1,   0, 212
  94379706,1,   0, 234
  94381640,1,   0, 203
  94382237,1,   0, 104
  94385918,1,   0, 218
  94386886,1,   0, 202
  94388141,1,   0, 234
  94388898,1,   0, 105
  94392139,1,   0, 203
  94393006,1,   0, 205
  94396383,1,   0,  22
  94397666,1,   0, 234
  94402942,1,   0, 203
  94407448,1,   0, 234
  94407842,1,   0, 202
  94411656,1,   0, 202
  94412064,1,   0, 203
  94413005,1,   0, 205
  94413076,1,   0, 217
  94416142,1,   0, 234
  94421539,1,   0, 234
  94422103,1,   0, 105
  94422444,1,   0, 203
  94423974,1,   0, 234
  94424613,1,   0, 104
  94424808,1,   0, 203
  94425940,1,   0, 102
  94426000,1,   0,  22
  94427670,1,   0, 234
  94429408,1,   0, 203
  94431178,1,   0, 104
  94435937,1,   0, 217
  94436530,1,   0, 104
  94436718,1,   0, 105
  94437849,1,   0, 218
  94438019,1,   0, 218
  94441590,1,   0, 202
  94444416,1,   0, 103
  94444474,1,   0, 202
  94445246,1,   0, 202
  94447008,1,   0, 218
  94447180,1,   0, 234
  94447508,1,   0, 205
  94447833,1,   0,  22
  94449966,1,   0, 105
  94453547,1,   0, 203
  94456373,1,   0, 234
  94457224,1,   0, 104
  94460220,1,   0, 203
  94462957,1,   0, 105
  94464797,1,   0, 103
  94466920,1,   0, 203
  94467204,1,   0, 104
  94470032,1,   0, 202
  94471755,1,   0, 212
  94472695,1,   0, 218
  94473731,1,   0, 105
  94475850,1,   0, 104
  94476736,1,   0, 234
  94477596,1,   0, 205
  94485732,1,   0, 203
  94487244,1,   0, 101
  94492156,1,   0, 105
  94494197,1,   0, 212
  94496995,1,   0, 234
  94507239,1,   0, 202
  94507366,1,   0, 202
  94507648,1,   0, 202
  94509925,1,   0, 103
  94513813,1,   0, 202
  94514765,1,   0,  22
  94515110,1,   0, 103
  94516302,1,   0, 234
  94518373,1,   0, 217
  94520915,1,   0, 203
  94523471,1,   0, 218
  94524609,1,   0, 203
  94525000,1,   0, 203
  94525289,1,   0, 212
  94525831,1,   0, 218
  94527964,1,   0, 202
  94529563,1,   0, 205
  94532781,1,   0, 234
  94539158,1,   0, 105
  94542174,1,   0, 212
  94543214,1,   0, 104
  94543536,1,   0, 212
  94544672,1,   0, 234
  94545636,1,   0, 104
  94547061,1,   0, 218
  94549194,1,   0, 218
  94552088,1,   0, 234
  94552911,1,   0, 105
  94553077,1,   0, 202
  94553138,1,   0, 101
  94554095,1,   0, 103
  94556571,1,   0, 101
  94556619,1,   0, 202
  94557128,1,   0, 203
  94559602,1,   0, 218
  94559690,1,   0, 105
  94565862,1,   0, 105
  94565900,1,   0, 203
  94566038,1,   0, 104
  94580554,1,   0, 103
  94582461,1,   0, 205
  94585491,1,   0, 234
  94587459,1,   0, 105
  94589444,1,   0, 202
  94591080,1,   0, 202
  94591863,1,   0, 103
  94591911,1,   0, 203
  94595342,1,   0, 202
  94596352,1,   0, 205
  94596885,1,   0, 203
  94599704,1,   0, 203
  94600897,1,   0, 105
  94602528,1,   0, 203
  94609233,1,   0, 104
  94609356,1,   0, 218
  94610955,1,   0, 203
  94610964,1,   0, 218
  94611639,1,   0, 218
  94613433,1,   0, 202
  94615134,1,   0, 205
  94616132,1,   0, 102
  94617209,1,   0, 234
  94619195,1,   0, 212
  94620528,1,   0, 234
  94620945,1,   0, 105
  94620963,1,   0, 212
  94622606,1,   0, 105
  94623910,1,   0, 103
  94630051,1,   0, 205
  94631772,1,   0, 104
  94634469,1,   0, 218
  94644678,1,   0, 212
  94647618,1,   0, 218
  94649203,1,   0, 218
  94653294,1,   0, 103
  94654616,1,   0, 203
  94660377,1,   0, 205
  94660849,1,   0, 202
  94661698,1,   0, 104
  94662588,1,   0, 218
  94663964,1,   0, 105
  94667300,1,   0, 104
  94667648,1,   0, 203
  94671778,1,   0, 212
  94674614,1,   0, 212
  94675450,1,   0, 218
  94677148,1,   0, 212
  94684162,1,   0, 104
  94686660,1,   0, 234
  94690007,1,   0, 202
  94690084,1,   0, 103
  94692411,1,   0, 202
  94692788,1,   0, 218
  94693682,1,   0, 105
  94694070,1,   0, 105
  94694190,1,   0, 104
  94702017,1,   0, 202
  94703121,1,   0, 202
  94703374,1,   0, 103
  94707498,1,   0, 212
  94709996,1,   0, 205
  94710568,1,   0, 205
  94716210,1,   0, 202
  94718702,1,   0, 205
  94720218,1,   0, 104
  94721357,1,   0, 234
  94722571,1,   0, 103
  94729593,1,   0, 203
  94729830,1,   0, 203
  94729933,1,   0, 202
  94733411,1,   0, 101
  94733791,1,   0, 104
  94734407,1,   0, 104
  94734408,1,   0, 101
  94740538,1,   0, 205
  94744895,1,   0, 234
  94751860,1,   0, 103
  94751939,1,   0, 103
  94753997,1,   0, 103
  94754095,1,   0, 104
  94755579,1,   0, 234
  94757459,1,   0, 218
  94758842,1,   0, 102
  94760265,1,   0, 105
  94762502,1,   0, 234
  94763181,1,   0, 202
  94765116,1,   0, 234
  94765923,1,   0, 105
  94766579,1,   0, 103
  94769082,1,   0, 105
  94769779,1,   0, 218
  94770659,1,   0, 212
  94771012,1,   0, 105
  94774474,1,   0, 103
  94777036,1,   0, 205
  94778926,1,   0, 218
  94779654,1,   0, 218
  94780194,1,   0, 203
  94780355,1,   0, 203
  94780630,1,   0, 212
  94781659,1,   0,  22
  94784138,1,   0, 203
  94785820,1,   0, 104
  94788190,1,   0, 102
  94790106,1,   0, 212
  94792214,1,   0, 212
  94792370,1,   0, 234
  94794716,1,   0, 103
  94796408,1,   0, 218
  94804827,1,   0, 203
  94816180,1,   0, 205
  94816567,1,   0, 104
  94820533,1,   0, 105
  94821363,1,   0, 101
  94821528,1,   0, 104
  94821849,1,   0, 202
  94822482,1,   0, 203
  94822631,1,   0, 218
  94824992,1,   0, 203
  94826094,1,   0, 234
  94826876,1,   0, 218
  94827150,1,   0, 203
  94828155,1,   0, 202
  94830341,1,   0, 217
  94832566,1,   0, 102
  94833623,1,   0, 212
  94834509,1,   0, 234
  94835446,1,   0, 218
  94838401,1,   0, 234
  94841148,1,   0, 102
  94843986,1,   0, 203
  94844895,1,   0, 212
  94845474,1,   0, 202
  94849898,1,   0, 102
  94855794,1,   0, 105
  94857184,1,   0, 234
  94857217,1,   0, 202
  94857372,1,   0, 202
  94858475,1,   0, 104
  94859000,1,   0, 218
  94862363,1,   0, 104
  94863167,1,   0, 103
  94865621,1,   0, 218
  94866577,1,   0, 203
  94868521,1,   0, 203
  94869492,1,   0, 218
  94869863,1,   0, 104
  94869932,1,   0, 103
  94871000,1,   0, 104
  94871007,1,   0, 202
  94873262,1,   0, 103
  94873990,1,   0, 234
  94874878,1,   0,  22
  94876288,1,   0, 202
  94878393,1,   0, 105
  94882626,1,   0, 103
  94888273,1,   0, 203
  94895182,1,   0, 212
  94895189,1,   0,  22
  94895211,1,   0, 218
  94895342,1,   0, 212
  94903938,1,   0, 103
  94906737,1,   0, 105
  94910939,1,   0, 234
  94919099,1,   0, 212
  94924458,1,   0, 218
  94928183,1,   0, 203
  94928943,1,   0, 212
  94930136,1,   0, 203
  94930922,1,   0, 212
  94931427,1,   0, 203
  94932135,1,   0, 101
  94934081,1,   0, 212
  94934184,1,   0, 103
  94934450,1,   0, 218
  94934818,1,   0, 104
  94938292,1,   0, 203
  94941751,1,   0, 203
  94943746,1,   0, 102
  94945562,1,   0, 218
  94945633,1,   0, 212
  94947290,1,   0, 203
  94948656,1,   0, 105
  94952585,1,   0, 203
  94952709,1,   0, 105
  94954789,1,   0, 102
  94960707,1,   0, 203
  94961153,1,   0, 104
  94961625,1,   0, 203
  94963486,1,   0, 202
  94965033,1,   0, 234
  94966690,1,   0, 202
  94966984,1,   0, 105
  94968222,1,   0, 218
  94968797,1,   0, 218
  94971758,1,   0, 234
  94981159,1,   0, 218
  94981343,1,   0, 212
  94983263,1,   0, 103
  94988876,1,   0, 234
  94989005,1,   0, 212
  94990116,1,   0, 205
  94991793,1,   0, 203
  94993629,1,   0, 218
  94994262,1,   0, 205
  94997023,1,   0, 203
  94998484,1,   0, 218
  94998553,1,   0, 103
  95001321,1,   0, 202
  95003185,1,   0, 218
  95004188,1,   0, 202
  95004709,1,   0, 218
  95005705,1,   0, 205
  95006513,1,   0, 104
  95007230,1,   0, 203
  95009820,1,   0, 205
  95010365,1,   0, 218
  95010511,1,   0, 203
  95012510,1,   0, 218
  95014751,1,   0, 203
  95020125,1,   0, 104
  95022338,1,   0, 218
  95030922,1,   0, 234
  95033631,1,   0, 205
  95035831,1,   0, 104
  95037246,1,   0, 203
  95037748,1,   0, 218
  95037928,1,   0, 203
  95037975,1,   0, 202
  95038251,1,   0, 105
  95038510,1,   0, 212
  95039846,1,   0, 203
  95042262,1,   0, 218
  95042838,1,   0, 203
  95043112,1,   0, 203
  95045282,1,   0, 202
  95046610,1,   0, 212
  95047076,1,   0,  22
  95047553,1,   0, 203
  95049212,1,   0, 103
  95053545,1,   0, 203
  95055438,1,   0, 105
  95055822,1,   0, 103
  95062991,1,   0, 212
  95068529,1,   0, 234
  95071666,1,   0, 205
  95071922,1,   0, 212
  95073625,1,   0, 218
  95076704,1,   0, 205
  95076865,1,   0, 234
  95080311,1,   0, 212
  95082383,1,   0, 203
  95084581,1,   0, 202
  95089970,1,   0, 203
  95097193,1,   0, 203
  95099486,1,   0, 212
  95100387,1,   0, 105
  95101842,1,   0, 218
  95104526,1,   0, 218
  95105353,1,   0, 203
  95107944,1,   0, 212
  95109576,1,   0, 203
  95109755,1,   0, 103
  95111113,1,   0, 203
  95113757,1,   0, 102
  95120189,1,   0, 205
  95120975,1,   0, 205
  95124856,1,   0, 218
  95125887,1,   0, 202
  95126567,1,   0, 203
  95127558,1,   0, 103
  95129028,1,   0, 205
  95130588,1,   0, 205
  95130997,1,   0, 203
  95132649,1,   0, 102
  95133693,1,   0, 234
  95135732,1,   0, 212
  95136038,1,   0, 105
  95138091,1,   0, 234
  95139435,1,   0, 202
  95145192,1,   0, 203
  95150849,1,   0, 102
  95153585,1,   0, 212
  95153920,1,   0, 203
  95154182,1,   0, 105
  95155900,1,   0, 104
  95157908,1,   0, 218
  95158254,1,   0, 218
  95161160,1,   0, 202
  95162880,1,   0, 203
  95164181,1,   0, 103
  95167197,1,   0, 203
  95170082,1,   0, 105
  95172303,1,   0,  22
  95172564,1,   0, 205
  95175686,1,   0, 102
  95175748,1,   0, 234
  95175916,1,   0, 202
  95176208,1,   0, 101
  95176326,1,   0, 102
  95176708,1,   0, 203
  95177769,1,   0, 212
  95178049,1,   0, 103
  95182056,1,   0, 217
  95184640,1,   0, 202
  95185106,1,   0, 203
  95185435,1,   0, 205
  95186055,1,   0, 218
  95188157,1,   0, 203
  95190348,1,   0, 234
  95190368,1,   0, 202
  95199871,1,   0, 202
  95205533,1,   0, 234
  95205752,1,   0, 203
  95206048,1,   0, 212
  95208462,1,   0, 202
  95210768,1,   0, 104
  95214953,1,   0, 234
  95215077,1,   0, 212
  95217815,1,   0, 218
  95219044,1,   0, 212
  95219409,1,   0, 218
  95220046,1,   0, 105
  95221559,1,   0, 212
  95223799,1,   0, 218
  95226353,1,   0, 212
  95227302,1,   0, 218
  95232401,1,   0, 104
  95237900,1,   0,  22
  95238928,1,   0, 104
  95239697,1,   0, 212
  95240736,1,   0, 203
  95241114,1,   0, 202
  95241183,1,   0, 234
  95244220,1,   0, 101
  95247617,1,   0,  22
  95248210,1,   0, 202
  95254129,1,   0, 105
  95256337,1,   0, 212
  95257153,1,   0, 105
  95258308,1,   0, 218
  95259031,1,   0, 103
  95259061,1,   0, 103
  95261303,1,   0, 218
  95264281,1,   0, 203
  95268207,1,   0, 218
  95270510,1,   0, 234
  95270936,1,   0, 202
  95271017,1,   0, 234
  95273039,1,   0, 218
  95274900,1,   0, 218
  95275020,1,   0, 205
  95275967,1,   0,  22
  95276315,1,   0, 103
  95282553,1,   0, 218
  95282627,1,   0, 105
  95282824,1,   0, 203
  95283390,1,   0, 205
  95284099,1,   0, 218
  95287399,1,   0, 104
  95293159,1,   0, 105
  95295413,1,   0, 218
  95297362,1,   0, 218
  95300233,1,   0, 234
  95300457,1,   0, 218
  95300874,1,   0, 203
  95304408,1,   0, 234
  95308750,1,   0, 101
  95308755,1,   0, 104
  95309888,1,   0, 202
  95311816,1,   0, 218
  95312890,1,   0, 101
  95315756,1,   0, 105
  95317484,1,   0, 105
  95319097,1,   0, 202
  95320437,1,   0, 103
  95320741,1,   0, 104
  95322115,1,   0, 202
  95322214,1,   0, 234
  95325226,1,   0, 105
  95326139,1,   0, 218
  95327151,1,   0, 104
  95330526,1,   0,  22
  95331514,1,   0, 203
  95332588,1,   0, 212
  95334604,1,   0, 103
  95334865,1,   0, 103
  95335768,1,   0, 205
  95337395,1,   0, 103
  95338312,1,   0, 234
  95338604,1,   0, 103
  95340471,1,   0, 105
  95341759,1,   0, 102
  95343646,1,   0, 105
  95343970,1,   0, 101
  95348191,1,   0, 218
  95348251,1,   0, 218
  95350321,1,   0, 103
  95350414,1,   0, 203
  95351224,1,   0, 105
  95357494,1,   0, 218
  95359003,1,   0, 205
  95359538,1,   0, 234
  95363850,1,   0, 104
  95365024,1,   0, 103
  95367341,1,   0, 212
  95371092,1,   0,  22
  95372306,1,   0, 105
  95373867,1,   0, 218
  95374313,1,   0, 101
  95374562,1,   0, 218
  95380106,1,   0, 218
  95381208,1,   0, 234
  95381497,1,   0,  22
  95381643,1,   0, 103
  95384516,1,   0, 105
  95385565,1,   0, 203
  95386200,1,   0, 212
  95386929,1,   0, 102
  95391504,1,   0, 101
  95393498,1,   0, 105
  95393565,1,   0, 205
  95395150,1,   0, 202
  95395365,1,   0, 205
  95398329,1,   0, 234
  95398561,1,   0, 212
  95399803,1,   0, 234
  95402072,1,   0, 212
  95402938,1,   0, 202
  95404987,1,   0, 104
  95406336,1,   0, 202
  95406831,1,   0, 218
  95409428,1,   0, 202
  95411415,1,   0, 212
  95413956,1,   0, 104
  95418818,1,   0, 104
  95419051,1,   0, 234
  95420206,1,   0, 202
  95420381,1,   0, 212
  95421539,1,   0, 218
  95434884,1,   0, 202
  95436765,1,   0, 203
  95441127,1,   0, 101
  95442625,1,   0, 202
  95446472,1,   0, 212
  95447883,1,   0, 104
  95452362,1,   0, 103
  95452519,1,   0, 105
  95452579,1,   0, 202
  95457002,1,   0, 212
  95457267,1,   0, 202
  95463574,1,   0, 103
  95466206,1,   0, 234
  95469149,1,   0, 104
  95475065,1,   0, 234
  95477362,1,   0, 203
  95479641,1,   0, 212
  95483234,1,   0, 104
  95484796,1,   0, 217
  95486416,1,   0, 202
  95493507,1,   0,  22
  95494161,1,   0, 103
  95495206,1,   0, 103
  95496921,1,   0, 205
  95499444,1,   0, 218
  95504163,1,   0, 205
  95504166,1,   0, 103
  95510962,1,   0, 105
  95513156,1,   0, 212
  95519136,1,   0, 203
  95521674,1,   0, 234
  95521939,1,   0, 217
  95526423,1,   0, 101
  95530963,1,   0, 104
  95531424,1,   0, 212
  95533137,1,   0, 202
  95534784,1,   0, 101
  95534928,1,   0, 104
  95535119,1,   0, 103
  95535965,1,   0, 212
  95538617,1,   0, 104
  95543300,1,   0, 205
  95544492,1,   0, 217
  95545525,1,   0, 205
  95545842,1,   0, 203
  95546663,1,   0, 205
  95548797,1,   0, 203
  95550322,1,   0, 105
  95557687,1,   0, 101
  95558950,1,   0, 218
  95559639,1,   0, 103
  95562949,1,   0, 218
  95566030,1,   0, 234
  95566432,1,   0, 218
  95567125,1,   0, 203
  95567223,1,   0, 102
  95569693,1,   0, 202
  95574166,1,   0, 104
  95575033,1,   0, 203
  95578012,1,   0, 234
  95578062,1,   0, 212
  95578909,1,   0, 101
  95580215,1,   0, 212
  95583998,1,   0, 234
  95586239,1,   0, 205
  95587358,1,   0, 203
  95589103,1,   0, 104
  95591614,1,   0, 104
  95592946,1,   0, 202
  95594656,1,   0, 103
  95596801,1,   0, 103
  95599312,1,   0, 218
  95604052,1,   0, 203
  95606073,1,   0, 218
  95606530,1,   0, 234
  95608356,1,   0, 218
  95612610,1,   0,  22
  95614728,1,   0, 105
  95615713,1,   0, 218
  95616337,1,   0, 234
  95618792,1,   0, 218
  95619400,1,   0, 104
  95619937,1,   0, 202
  95620434,1,   0, 202
  95622896,1,   0, 104
  95627697,1,   0, 104
  95629295,1,   0, 205
  95632531,1,   0, 218
  95633760,1,   0, 101
  95634499,1,   0, 218
  95635110,1,   0, 202
  95640901,1,   0, 212
  95643161,1,   0, 104
  95645979,1,   0, 101
  95649663,1,   0, 101
  95650894,1,   0, 212
  95652284,1,   0, 218
  95655567,1,   0, 104
  95656714,1,   0, 203
  95659563,1,   0, 203
  95661867,1,   0, 218
  95664482,1,   0, 105
  95670289,1,   0, 218
  95671527,1,   0, 212
  95673272,1,   0, 205
  95673283,1,   0, 218
  95673832,1,   0,  22
  95674132,1,   0, 202
  95675900,1,   0, 234
  95677252,1,   0, 234
  95677636,1,   0, 101
  95678620,1,   0, 103
  95679815,1,   0, 101
  95681094,1,   0, 212
  95685031,1,   0, 202
  95685316,1,   0, 205
  95690415,1,   0, 203
  95692232,1,   0, 101
  95692498,1,   0, 218
  95695862,1,   0, 101
  95703658,1,   0, 101
  95705030,1,   0, 105
  95705259,1,   0, 103
  95710286,1,   0, 234
  95710604,1,   0, 212
  95711018,1,   0, 217
  95711896,1,   0, 105
  95713275,1,   0, 103
  95715681,1,   0, 212
  95716600,1,   0, 103
  95717925,1,   0, 202
  95721503,1,   0, 218
  95722068,1,   0, 212
  95724808,1,   0, 103
  95727559,1,   0, 101
  95728220,1,   0, 218
  95730122,1,   0, 218
  95730650,1,   0, 218
  95731496,1,   0, 203
  95732042,1,   0, 218
  95737831,1,   0, 205
  95739445,1,   0, 203
  95742427,1,   0, 104
  95742994,1,   0, 202
  95745857,1,   0, 218
  95746106,1,   0,  22
  95752694,1,   0,  22
  95758893,1,   0, 203
  95763572,1,   0, 105
  95763837,1,   0, 104
  95764120,1,   0, 218
  95764295,1,   0, 234
  95765515,1,   0, 203
  95766468,1,   0, 234
  95768669,1,   0, 202
  95769959,1,   0, 202
  95771025,1,   0, 205
  95772849,1,   0, 218
  95772892,1,   0, 218
  95775232,1,   0, 234
  95776913,1,   0, 218
  95777674,1,   0, 203
  95777744,1,   0, 234
  95778209,1,   0, 217
  95779413,1,   0, 205
  95780511,1,   0, 218
  95786797,1,   0, 105
  95787336,1,   0, 203
  95788239,1,   0, 205
  95789299,1,   0, 203
  95793519,1,   0, 218
  95794356,1,   0, 218
  95798229,1,   0, 202
  95802207,1,   0, 103
  95802273,1,   0, 203
  95804105,1,   0, 218
  95804911,1,   0, 218
  95805014,1,   0, 218
  95805413,1,   0, 105
  95807805,1,   0, 103
  95809034,1,   0, 234
  95809212,1,   0, 205
  95811051,1,   0, 203
  95811904,1,   0, 104
  95813017,1,   0, 202
  95814120,1,   0, 205
  95815192,1,   0, 202
  95817381,1,   0, 205
  95818113,1,   0, 217
  95819021,1,   0, 218
  95824095,1,   0, 202
  95825143,1,   0, 105
  95829662,1,   0,  22
  95830292,1,   0, 212
  95834759,1,   0, 103
  95835009,1,   0, 103
  95836964,1,   0, 212
  95836999,1,   0, 103
  95839054,1,   0, 217
  95840294,1,   0, 104
  95845490,1,   0, 218
  95845729,1,   0, 205
  95847340,1,   0, 101
  95849247,1,   0, 217
  95849608,1,   0, 103
  95852976,1,   0, 102
  95856489,1,   0, 212
  95858528,1,   0, 218
  95858552,1,   0, 203
  95859519,1,   0, 202
  95861578,1,   0, 103
  95865387,1,   0, 234
  95865876,1,   0, 205
  95866545,1,   0, 202
  95867314,1,   0, 205
  95867527,1,   0, 205
  95869422,1,   0, 101
  95872135,1,   0, 218
  95872184,1,   0, 234
  95873186,1,   0, 205
  95874208,1,   0, 234
  95875055,1,   0, 203
  95877009,1,   0, 212
  95877155,1,   0, 218
  95880673,1,   0, 234
  95882777,1,   0, 203
  95883298,1,   0, 202
  95883437,1,   0, 101
  95884099,1,   0, 104
  95884588,1,   0, 102
  95888029,1,   0, 202
  95890063,1,   0, 218
  95892357,1,   0, 101
  95895293,1,   0, 212
  95895882,1,   0, 218
  95901099,1,   0, 105
  95903908,1,   0, 203
  95905867,1,   0, 218
  95906324,1,   0, 105
  95907406,1,   0, 203
  95908583,1,   0, 234
  95910645,1,   0, 218
  95912951,1,   0, 105
  95916691,1,   0, 217
  95918692,1,   0, 104
  95918745,1,   0, 234
  95919513,1,   0, 217
  95922563,1,   0, 203
  95926987,1,   0, 203
  95928318,1,   0, 234
  95930247,1,   0, 203
  95931890,1,   0, 202
  95932964,1,   0, 104
  95933897,1,   0, 103
  95938460,1,   0, 218
  95939334,1,   0, 102
  95941872,1,   0, 218
  95944761,1,   0, 234
  95945985,1,   0, 217
  95946270,1,   0, 105
  95946633,1,   0, 234
  95948234,1,   0, 105
  95950239,1,   0, 218
  95954916,1,   0, 202
  95956129,1,   0, 234
  95956277,1,   0, 212
  95957649,1,   0, 104
  95957684,1,   0, 203
  95959317,1,   0, 234
  95960501,1,   0, 217
  95960905,1,   0, 234
  95960923,1,   0, 203
  95961439,1,   0, 103
  95961599,1,   0, 234
  95962386,1,   0, 103
  95966108,1,   0, 212
  95974916,1,   0, 203
  95976830,1,   0, 104
  95978628,1,   0, 105
  95979188,1,   0, 203
  95979573,1,   0, 218
  95980715,1,   0, 105
  95982997,1,   0, 103
  95984693,1,   0, 217
  95987753,1,   0, 203
  95988661,1,   0, 101
  95995814,1,   0, 218
  95997612,1,   0, 203
  95997799,1,   0, 234
  95998658,1,   0, 105
  96002217,1,   0, 203
  96002529,1,   0, 217
  96002643,1,   0, 103
  96007366,1,   0, 203
  96011433,1,   0, 212
  96012565,1,   0, 202
  96013589,1,   0, 103
  96015492,1,   0, 101
  96020453,1,   0, 105
  96021501,1,   0, 103
  96022138,1,   0, 234
  96022142,1,   0, 102
  96023346,1,   0, 212
  96027059,1,   0, 212
  96027638,1,   0, 218
  96028509,1,   0, 234
  96029494,1,   0, 212
  96032893,1,   0, 105
  96032971,1,   0, 203
  96035850,1,   0, 103
  96037920,1,   0, 212
  96041494,1,   0, 212
  96049148,1,   0, 104
  96050725,1,   0, 104
  96053262,1,   0, 218
  96054284,1,   0, 101
  96056854,1,   0, 234
  96058333,1,   0, 205
  96058719,1,   0, 218
  96058970,1,   0, 202
  96059787,1,   0, 205
  96063772,1,   0, 103
  96066116,1,   0, 102
  96067436,1,   0, 212
  96069645,1,   0, 212
  96069941,1,   0, 218
  96070169,1,   0, 101
  96073015,1,   0, 234
  96075003,1,   0, 218
  96077170,1,   0, 104
  96079542,1,   0, 203
  96079639,1,   0, 202
  96080065,1,   0, 203
  96081020,1,   0, 217
  96081175,1,   0, 103
  96082547,1,   0, 234
  96082899,1,   0, 105
  96083815,1,   0, 105
  96084463,1,   0, 103
  96085991,1,   0, 202
  96088195,1,   0, 218
  96089843,1,   0, 205
  96093208,1,   0, 202
  96093308,1,   0, 103
  96094516,1,   0, 103
  96094762,1,   0, 103
  96095985,1,   0, 212
  96096445,1,   0, 205
  96097415,1,   0, 218
  96098998,1,   0, 202
  96100635,1,   0, 101
  96104293,1,   0, 103
  96104379,1,   0, 203
  96109772,1,   0, 105
  96111796,1,   0, 212
  96113498,1,   0, 212
  96114664,1,   0,  22
  96116556,1,   0, 202
  96117202,1,   0, 203
  96120876,1,   0, 203
  96125113,1,   0, 205
  96125489,1,   0, 105
  96131752,1,   0, 218
  96134727,1,   0, 205
  96134928,1,   0, 203
  96135476,1,   0, 212
  96141638,1,   0, 203
  96146150,1,   0, 104
  96146857,1,   0, 203
  96148889,1,   0, 234
  96153621,1,   0, 218
  96155273,1,   0, 205
  96159997,1,   0, 104
  96162969,1,   0, 203
  96165411,1,   0, 212
  96165903,1,   0,  22
  96170704,1,   0, 203
  96171548,1,   0, 234
  96174895,1,   0, 218
  96176090,1,   0, 203
  96176731,1,   0, 101
  96179836,1,   0, 202
  96181781,1,   0, 217
  96187684,1,   0, 218
  96189749,1,   0, 218
  96191333,1,   0, 101
  96192702,1,   0, 202
  96197240,1,   0, 101
  96197832,1,   0, 103
  96207657,1,   0, 212
  96208147,1,   0, 105
  96208381,1,   0, 101
  96209617,1,   0, 202
  96210086,1,   0, 212
  96212739,1,   0, 234
  96216621,1,   0, 103
  96221150,1,   0, 105
  96223044,1,   0, 203
  96223410,1,   0, 212
  96227797,1,   0, 218
  96229765,1,   0, 103
  96231106,1,   0, 205
  96232909,1,   0, 203
  96233517,1,   0, 205
  96235181,1,   0, 218
  96237574,1,   0, 202
  96237824,1,   0, 218
  96237952,1,   0, 101
  96240654,1,   0, 205
  96244995,1,   0, 203
  96257753,1,   0, 202
  96263865,1,   0, 212
  96264431,1,   0, 103
  96266008,1,   0, 203
  96266472,1,   0, 104
  96269094,1,   0, 218
  96269930,1,   0, 101
  96270562,1,   0, 205
  96272716,1,   0, 218
  96275031,1,   0, 218
  96277892,1,   0, 103
  96278608,1,   0, 101
  96281181,1,   0, 104
  96283280,1,   0, 212
  96288142,1,   0, 103
  96292815,1,   0, 212
  96293536,1,   0, 103
  96297287,1,   0, 101
  96300483,1,   0, 212
  96300714,1,   0, 202
  96301181,1,   0, 104
  96302556,1,   0, 101
  96305229,1,   0, 101
  96305795,1,   0, 203
  96305845,1,   0, 205
  96308586,1,   0, 102
  96313715,1,   0, 105
  96316387,1,   0, 218
  96316446,1,   0, 105
  96318104,1,   0, 203
  96318725,1,   0, 234
  96319118,1,   0, 202
  96322039,1,   0,  22
  96322259,1,   0, 101
  96323396,1,   0, 101
  96324569,1,   0, 218
  96324968,1,   0, 217
  96329278,1,   0, 218
  96332427,1,   0, 103
  96333352,1,   0, 103
  96333627,1,   0,  22
  96336223,1,   0, 218
  96338111,1,   0, 234
  96338639,1,   0, 202
  96339455,1,   0, 234
  96341067,1,   0, 205
  96345259,1,   0, 218
  96345693,1,   0, 104
  96345805,1,   0, 203
  96346137,1,   0, 234
  96347018,1,   0, 104
  96347785,1,   0, 202
  96349315,1,   0, 103
